created_at,field1,field2,field3,field4,field5
2026-03-01 19:35:00,35.69,58.88,48,0,0
2026-03-01 19:36:00,30.1,74.94,44,50.95,1
2026-03-01 19:38:00,27.77,72.37,39,23.48,1
2026-03-01 19:40:00,21.87,85.13,13,722.3,2
2026-03-01 19:42:00,28.23,95.71,36,100.96,1
2026-03-01 19:45:00,31.17,86.91,36,69.71,1
2026-03-01 19:45:30,26.95,96.1,25,387.96,2
2026-03-01 19:57:00,29.64,76.33,46,68.02,1
2026-03-01 19:58:00,25.78,97.73,29,189.89,2
2026-03-01 20:06:00,26.73,64.72,41,29.48,1
2026-03-01 20:08:00,23.13,94.73,21,104.25,2
2026-03-01 20:10:00,27.56,79.74,36,84.51,1
2026-03-01 20:14:00,30.01,84.86,39,39.27,1
2026-03-01 20:20:00,24.96,93,21,711.65,2
2026-03-01 20:26:00,33.88,41.84,45,20.19,0
2026-03-01 20:27:00,31.34,83.7,39,68.19,1
2026-03-01 20:27:20,27.18,80.85,38,56.39,1
2026-03-01 20:27:40,34.49,49.82,51,10.58,0
2026-03-01 20:28:00,34.83,48.48,41,3.12,0
2026-03-01 20:29:00,24.8,94.94,15,563.12,2
2026-03-01 20:29:30,33.89,49.75,46,5.61,0
2026-03-01 20:32:00,27.44,74.26,40,60.64,1
2026-03-01 20:44:00,34.38,44.24,41,0,0
2026-03-01 20:51:00,30.3,39.62,52,16.34,0
2026-03-01 20:52:00,32.67,60.81,43,4.51,0
2026-03-01 20:53:00,29.72,78.26,37,69.8,1
2026-03-01 20:55:00,26.97,71.81,42,0,1
2026-03-01 20:58:00,31.59,83.61,36,17.2,1
2026-03-01 20:58:30,32.21,0,44,0,0
2026-03-01 21:01:00,27.42,67.16,45,35.25,1
2026-03-01 21:01:20,26.61,72.38,35,71.07,1
2026-03-01 21:01:40,28.47,79.95,33,0,1
2026-03-01 21:02:00,33.89,58.26,43,0,0
2026-03-01 21:03:00,31.3,73.33,43,75.18,1
2026-03-01 21:09:00,36.31,54.7,47,3.75,0
2026-03-01 21:11:00,27.38,93.72,19,601.96,2
2026-03-01 21:17:00,32.06,55.46,48,30.57,0
2026-03-01 21:19:00,33.54,51.53,44,23.71,0
2026-03-01 21:20:00,33.61,44.63,47,7.07,0
2026-03-01 21:21:00,0,50.19,46,1.74,0
2026-03-01 21:22:00,27.85,86.32,33,86.13,1
2026-03-01 21:24:00,29.77,70.94,42,33.53,1
2026-03-01 21:24:30,31.8,40.48,49,0,0
2026-03-01 21:28:00,29.45,81.1,35,62.24,1
2026-03-01 21:33:00,29.86,78.56,43,41.87,1
2026-03-01 21:35:00,33.05,52.25,41,0,0
2026-03-01 21:35:30,25.92,91.98,13,795.26,2
2026-03-01 21:36:00,27.34,93.59,25,368.84,2
2026-03-01 21:39:00,29.86,72.6,33,39.89,1
2026-03-01 21:40:00,26.98,82.4,31,10.26,1
2026-03-01 21:42:00,33.44,52.86,51,3.94,0
2026-03-01 21:42:30,29.45,68.84,33,109.64,1
2026-03-01 21:43:00,34.95,59.61,51,0,0
2026-03-01 21:47:00,33.22,54.64,45,0,0
2026-03-01 21:48:00,31.16,51.81,43,30,0
2026-03-01 21:49:00,35.28,47.16,51,0,0
2026-03-01 21:51:00,33.39,52.2,45,0,0
2026-03-01 21:52:00,28.13,80,42,41.33,1
2026-03-01 21:53:00,29.06,76.73,40,112.6,1
2026-03-01 21:53:30,29.54,50.95,52,9.32,0
2026-03-01 21:55:00,32.69,0,50,11.49,0
2026-03-01 21:55:30,21.3,95.57,6,802.54,2
2026-03-01 21:57:00,28.22,95.26,22,176.57,2
2026-03-01 21:59:00,33.43,47.23,46,0,0
2026-03-01 22:01:00,27.49,87.11,0,739.6,2
2026-03-01 22:02:00,25.94,98.32,21,596.19,2
2026-03-01 22:04:00,34.85,37.19,46,25.08,0
2026-03-01 22:08:00,33.39,52.2,54,9.68,0
2026-03-01 22:15:00,24.2,99.78,22,321.38,2
2026-03-01 22:17:00,32.86,47.91,50,7.01,0
2026-03-01 22:18:00,24.91,85.64,25,133.36,2
2026-03-01 22:19:00,30.57,74.58,44,32.06,1
2026-03-01 22:19:30,0,88.76,31,98.81,1
2026-03-01 22:22:00,32.73,43.41,49,14.79,0
2026-03-01 22:24:00,33.96,51.58,52,5.65,0
2026-03-01 22:24:30,34.94,59.86,51,4.88,0
2026-03-01 22:29:00,30.94,42.05,42,3.53,0
2026-03-01 22:29:30,25.93,72.32,46,81.08,1
2026-03-01 22:32:00,22.21,93.09,4,712.4,2
2026-03-01 22:35:00,34.73,54.94,42,28.67,0
2026-03-01 22:37:00,25.08,92.78,37,48.39,1
2026-03-01 22:38:00,31.62,44.65,43,40.99,0
2026-03-01 22:38:30,26.66,81.72,26,414.01,2
2026-03-01 22:39:00,32.52,57.35,44,0,0
2026-03-01 22:40:00,33.08,52.74,48,0,0
2026-03-01 22:41:00,26.51,76.7,34,0,1
2026-03-01 22:45:00,27.63,76.03,45,20.27,1
2026-03-01 22:46:00,27.46,90.84,25,157.92,2
2026-03-01 22:49:00,33.06,56.45,45,38.05,0
2026-03-01 22:50:00,31.34,79.45,45,19.79,1
2026-03-01 22:51:00,26.96,87.91,35,89,1
2026-03-01 22:51:30,23.34,90.31,16,809.83,2
2026-03-01 22:52:00,35.11,48.83,49,0,0
2026-03-01 23:01:00,31.81,49.43,44,0,0
2026-03-01 23:02:00,0,88.98,30,61.71,1
2026-03-01 23:02:30,22.57,89.81,23,479.89,2
2026-03-01 23:03:00,29.67,42.8,49,0,0
2026-03-01 23:04:00,32.49,51.38,45,12.04,0
2026-03-01 23:04:30,26.33,101.36,22,369.45,2
2026-03-01 23:06:00,26.91,101.57,18,282.66,2
2026-03-01 23:07:00,22.29,92.46,23,117.57,2
2026-03-01 23:12:00,26.82,71.59,37,6.14,1
2026-03-01 23:13:00,31.28,64.93,35,30.53,1
2026-03-01 23:14:00,30.32,55.02,53,15.11,0
2026-03-01 23:14:30,32.95,59.82,44,0,0
2026-03-01 23:16:00,23.96,83.59,18,457.59,2
2026-03-01 23:17:00,0,103.07,26,366.38,2
2026-03-01 23:23:00,26.37,92.58,29,107.57,2
2026-03-01 23:24:00,33.09,62.51,48,9.03,0
2026-03-01 23:28:00,34,50.09,46,4.08,0
2026-03-01 23:29:00,28.82,84.12,43,73.51,1
2026-03-01 23:40:00,32.2,62.12,51,0,0
2026-03-01 23:40:30,31.56,88.86,37,1.13,1
2026-03-01 23:41:00,35.76,52.5,42,15.16,0
2026-03-01 23:41:30,32.3,42.83,40,5.44,0
2026-03-01 23:44:00,27.13,77.4,34,94.82,1
2026-03-01 23:45:00,29.07,88.76,38,38.39,1
2026-03-01 23:47:00,27.57,90.82,43,3.71,1
2026-03-01 23:47:30,25.72,74.8,38,41.54,1
2026-03-01 23:53:00,22.99,102.92,10,553.77,2
2026-03-01 23:55:00,26.02,87.74,21,313.44,2
2026-03-01 23:59:00,30.9,92.98,36,17.45,1
2026-03-02 00:14:00,26.45,100.72,22,202.16,2
2026-03-02 00:16:00,25.03,99.47,30,89.16,2
2026-03-02 00:16:30,31.48,73.5,43,0,1
2026-03-02 00:18:00,28.62,78.42,36,16.16,1
2026-03-02 00:19:00,26.08,90.96,20,204.9,2
2026-03-02 00:23:00,30.61,81.15,37,0,1
2026-03-02 00:26:00,34,61.84,48,0,0
2026-03-02 00:26:30,21.89,97.93,27,183.86,2
2026-03-02 00:36:00,33.83,49.15,50,0,0
2026-03-02 00:37:00,34.9,54.87,52,0,0
2026-03-02 00:38:00,27.5,0,34,138.49,2
2026-03-02 00:39:00,27.87,93.65,37,59.8,1
2026-03-02 00:43:00,30.95,57.27,45,4.42,0
2026-03-02 00:44:00,33.05,40.34,46,0,0
2026-03-02 00:47:00,31.4,50.07,52,0,0
2026-03-02 00:49:00,32.73,46.4,49,0,0
2026-03-02 00:51:00,25.98,69.79,38,105.94,1
2026-03-02 00:55:00,30.28,92.88,43,57.89,1
2026-03-02 01:00:00,26.57,82.96,22,0,2
2026-03-02 01:01:00,25.06,99.98,26,256.96,2
2026-03-02 01:02:00,32.47,43.66,43,0.2,0
2026-03-02 01:03:00,34.37,58.72,49,17.13,0
2026-03-02 01:05:00,30.63,52.59,49,0,0
2026-03-02 01:06:00,25.29,96.4,0,750.06,2
2026-03-02 01:13:00,0,54.05,45,12.87,0
2026-03-02 01:13:30,26.94,100.84,21,619.91,2
2026-03-02 01:16:00,26.11,86.82,28,157.31,2
2026-03-02 01:16:30,31.06,43.06,41,0,0
2026-03-02 01:19:00,0,93.64,32,62.57,1
2026-03-02 01:20:00,34.48,63.09,47,2.34,0
2026-03-02 01:21:00,31.11,53.01,48,0,0
2026-03-02 01:22:00,26.86,89.31,27,532.92,2
2026-03-02 01:25:00,26.96,87.83,9,655.84,2
2026-03-02 01:25:30,30.31,91.16,36,34.9,1
2026-03-02 01:28:00,30.51,75.37,32,57.63,1
2026-03-02 01:31:00,24.16,89.93,26,399.66,2
2026-03-02 01:34:00,34.24,50.09,45,0,0
2026-03-02 01:35:00,28.8,92.54,39,8.2,1
2026-03-02 01:35:30,34.59,47.11,49,17.25,0
2026-03-02 01:38:00,29.18,84.74,33,62.46,1
2026-03-02 01:39:00,25.46,98.61,10,706.12,2
2026-03-02 01:40:00,26.15,98.66,9,770.99,2
2026-03-02 01:45:00,35.05,43.2,42,0,0
2026-03-02 01:46:00,27.59,79.4,44,99.29,1
2026-03-02 01:47:00,32.07,56.4,52,0,0
2026-03-02 01:48:00,35.73,46.62,45,0,0
2026-03-02 01:55:00,30.22,56.61,50,2.39,0
2026-03-02 01:59:00,23.77,88.4,30,267.66,2
2026-03-02 01:59:30,30.44,80.67,36,85.16,1
2026-03-02 02:09:00,28.38,77.73,44,28.15,1
2026-03-02 02:12:00,33.18,49.2,47,0,0
2026-03-02 02:13:00,28.23,75.51,33,47.68,1
2026-03-02 02:17:00,34.99,44.76,46,0,0
2026-03-02 02:17:30,25.68,90.66,20,158.57,2
2026-03-02 02:22:00,26.25,92.51,18,230.21,2
2026-03-02 02:23:00,26.29,80.96,44,3.43,1
2026-03-02 02:24:00,26.29,88.85,16,299.04,2
2026-03-02 02:26:00,31.82,82.99,36,105.27,1
2026-03-02 02:26:30,26.2,85.27,35,104.76,1
2026-03-02 02:29:00,33.11,55.53,52,0,0
2026-03-02 02:32:00,31.82,80.34,44,69.5,1
2026-03-02 02:33:00,29.46,46.27,49,3.52,0
2026-03-02 02:33:20,31.99,48.25,47,0.3,0
2026-03-02 02:33:40,30.8,83.26,32,0,1
2026-03-02 02:35:00,24.1,0,19,671.21,2
2026-03-02 02:36:00,22.87,102.06,5,724.66,2
2026-03-02 02:37:00,26.83,84.27,38,79.05,1
2026-03-02 02:38:00,33.4,62.4,49,0,0
2026-03-02 02:38:30,27.66,87.45,20,572.13,2
2026-03-02 02:40:00,27.88,91.68,24,329.98,2
2026-03-02 02:41:00,28.59,93.98,12,769.3,2
2026-03-02 02:41:30,27.78,68.12,40,33.12,1
2026-03-02 02:44:00,25.1,70.28,42,79.88,1
2026-03-02 02:45:00,25.42,95.67,13,513.51,2
2026-03-02 02:46:00,22.73,98.44,20,240.3,2
2026-03-02 02:46:30,22.61,90.28,13,550.21,2
2026-03-02 02:47:00,33.25,40.85,48,0,0
2026-03-02 02:51:00,34.83,54.11,55,3.27,0
2026-03-02 02:53:00,28.99,75.66,40,64.84,1
2026-03-02 02:55:00,22.71,93.27,11,630.84,2
2026-03-02 02:58:00,27.26,94.75,11,799.63,2
2026-03-02 03:03:00,22.86,86.69,15,495.27,2
2026-03-02 03:04:00,30.72,91.4,44,0,1
2026-03-02 03:04:30,26.39,80.76,37,97.08,1
2026-03-02 03:05:00,34.98,37.97,45,0,0
2026-03-02 03:07:00,33.19,50.95,50,11.82,0
2026-03-02 03:13:00,31.92,50.56,44,0,0
2026-03-02 03:14:00,30.35,66.63,36,61.13,1
2026-03-02 03:17:00,31.34,54.6,48,0,0
2026-03-02 03:17:20,31.54,48.89,52,0,0
2026-03-02 03:17:40,26.22,96.83,28,723.75,2
2026-03-02 03:21:00,26.93,90.94,16,632.5,2
2026-03-02 03:28:00,26.11,95.12,18,432.63,2
2026-03-02 03:31:00,31.99,51.5,44,0,0
2026-03-02 03:34:00,22.8,98.58,23,166.41,2
2026-03-02 03:34:30,30.78,87.72,42,77.96,1
2026-03-02 03:39:00,27.34,71.63,33,75.83,1
2026-03-02 03:40:00,27.82,0,41,24.47,1
2026-03-02 03:40:30,29.28,76.37,45,8.48,1
2026-03-02 03:42:00,31.39,69.2,39,27.45,1
2026-03-02 03:44:00,31.37,85.24,38,83.1,1
2026-03-02 03:47:00,27.66,94.71,39,80.65,1
2026-03-02 03:48:00,34.85,46.29,47,7.98,0
2026-03-02 03:51:00,28.21,88.83,48,9.02,1
2026-03-02 03:52:00,30.36,84.91,39,70.79,1
2026-03-02 03:53:00,25.9,98.88,14,478.24,2
2026-03-02 03:56:00,26.87,97.16,19,791.39,2
2026-03-02 03:57:00,22.93,87.72,31,130.5,2
2026-03-02 03:59:00,31.78,42.43,40,0,0
2026-03-02 04:00:00,31.21,88.91,38,1.33,1
2026-03-02 04:00:30,33.83,58.83,49,2.72,0
2026-03-02 04:06:00,32.86,51.03,44,17.27,0
2026-03-02 04:07:00,33.67,45.55,43,9.13,0
2026-03-02 04:11:00,23.71,86.02,20,463.3,2
2026-03-02 04:14:00,31.9,39.49,50,12.22,0
2026-03-02 04:15:00,26.48,72.12,35,83.21,1
2026-03-02 04:16:00,33.53,41.53,44,0,0
2026-03-02 04:17:00,24.82,93.69,27,670.72,2
2026-03-02 04:18:00,23.33,86.5,8,658.51,2
2026-03-02 04:18:30,31.73,86.59,37,59.27,1
2026-03-02 04:20:00,30.38,62.33,49,24.84,0
2026-03-02 04:20:30,34.51,44,45,22.24,0
2026-03-02 04:22:00,24.29,90.69,17,178.02,2
2026-03-02 04:29:00,23.61,89.35,27,356.03,2
2026-03-02 04:29:30,36.16,41.11,53,11.65,0
2026-03-02 04:31:00,33.41,52.15,46,0,0
2026-03-02 04:32:00,33.79,61.45,49,8,0
2026-03-02 04:38:00,27.39,104.17,25,190.11,2
2026-03-02 04:38:30,31.05,82.2,36,95.55,1
2026-03-02 04:40:00,30.52,46.25,48,0.84,0
2026-03-02 04:42:00,26.88,75.24,39,82.65,1
2026-03-02 04:43:00,26.73,84.7,37,0,1
2026-03-02 04:43:20,28.42,100.16,0,408.62,2
2026-03-02 04:43:40,26.32,85.53,37,44.33,1
2026-03-02 04:44:00,28.31,78.9,35,13.36,1
2026-03-02 04:49:00,32.84,44.09,53,26.98,0
2026-03-02 04:52:00,30.68,47.92,43,0,0
2026-03-02 04:52:30,29.75,54.34,51,0,0
2026-03-02 05:02:00,26.95,92.23,23,212.19,2
2026-03-02 05:02:30,23.94,99.53,18,748.28,2
2026-03-02 05:03:00,28.36,75.93,34,109.8,1
2026-03-02 05:04:00,34.91,48.89,46,8.06,0
2026-03-02 05:05:00,22.73,100.53,14,732.55,2
2026-03-02 05:07:00,31.84,48.11,47,29.35,0
2026-03-02 05:08:00,35.18,57.58,49,1.62,0
2026-03-02 05:10:00,26.19,101.57,2,0,2
2026-03-02 05:12:00,32.35,54.22,0,1.55,0
2026-03-02 05:12:30,27.06,98.01,21,434.3,2
2026-03-02 05:13:00,27.66,85.72,18,738.91,2
2026-03-02 05:15:00,24.47,93.49,22,238.78,2
2026-03-02 05:25:00,26.39,88.3,36,80.46,1
2026-03-02 05:28:00,33.25,39.15,46,4.91,0
2026-03-02 05:29:00,25.76,91.75,23,477.91,2
2026-03-02 05:31:00,30.42,52.62,53,3.45,0
2026-03-02 05:34:00,25.53,96.41,23,676.46,2
2026-03-02 05:37:00,26.45,88.7,41,73.46,1
2026-03-02 05:39:00,24.24,92.42,29,212.98,2
2026-03-02 05:39:30,26.25,95.88,10,767.38,2
2026-03-02 05:41:00,30.48,46.3,43,0,0
2026-03-02 05:42:00,23.67,87.23,8,560.25,2
2026-03-02 05:43:00,31.68,73.27,35,0,1
2026-03-02 05:43:30,0,41.93,48,26.79,0
2026-03-02 05:46:00,28.51,81.44,40,14.77,1
2026-03-02 05:46:20,27.21,76.5,37,95.09,1
2026-03-02 05:46:40,31.54,42.14,47,8.93,0
2026-03-02 05:53:00,33.17,40.92,45,2.25,0
2026-03-02 05:54:00,30.09,60.11,0,0,0
2026-03-02 05:55:00,29.48,82.93,0,41.72,1
2026-03-02 05:59:00,35.4,44.07,44,0,0
2026-03-02 06:01:00,23.24,81.67,20,243.33,2
2026-03-02 06:03:00,23.62,97.43,0,164.54,2
2026-03-02 06:03:30,32.2,80.96,32,42,1
2026-03-02 06:06:00,34.62,46.03,44,0,0
2026-03-02 06:07:00,28.33,76.42,40,53.99,1
2026-03-02 06:09:00,25.22,80.95,23,486.19,2
2026-03-02 06:09:30,32.26,42.68,41,2.32,0
2026-03-02 06:10:00,28.22,87.46,0,96.02,2
2026-03-02 06:12:00,25.89,95.61,24,146.28,2
2026-03-02 06:16:00,32.69,43.12,44,0,0
2026-03-02 06:16:30,35.64,41.19,50,0,0
2026-03-02 06:19:00,29.33,84.44,40,118.9,1
2026-03-02 06:21:00,22.46,87.12,31,266.22,2
2026-03-02 06:24:00,35.67,46.26,0,0,0
2026-03-02 06:30:00,33.85,50.63,48,0,0
2026-03-02 06:32:00,29.77,75.15,34,11.96,1
2026-03-02 06:34:00,23.79,93.44,11,734.01,2
2026-03-02 06:34:30,27.39,79.5,35,70.97,1
2026-03-02 06:35:00,30.71,43,51,0,0
2026-03-02 06:36:00,28.29,68.41,34,46.05,1
2026-03-02 06:39:00,31.74,36.42,43,0,0
2026-03-02 06:41:00,30.34,54.29,51,1.61,0
2026-03-02 06:41:30,36.25,62.31,45,0,0
2026-03-02 06:45:00,23.61,88.12,15,700.8,2
2026-03-02 06:49:00,30.16,52.69,46,0,0
2026-03-02 06:50:00,33.73,50.66,41,0,0
2026-03-02 06:52:00,27.89,72.15,41,35,1
2026-03-02 06:53:00,28.17,82.65,37,26.76,1
2026-03-02 06:55:00,26.97,96.89,21,740.05,2
2026-03-02 06:55:20,25.25,94.01,23,555.9,2
2026-03-02 06:55:40,32.95,46.8,48,0,0
2026-03-02 06:58:00,33.4,53.39,44,6.11,0
2026-03-02 07:00:00,31.67,59.91,46,6.76,0
2026-03-02 07:00:30,28.57,88.5,43,68.39,1
2026-03-02 07:06:00,30.34,49.63,48,15.79,0
2026-03-02 07:06:30,27.2,88.3,30,149.81,2
2026-03-02 07:07:00,25.33,88.13,27,320.34,2
2026-03-02 07:08:00,26.66,68.18,43,18.82,1
2026-03-02 07:08:30,32.63,49.32,43,0,0
2026-03-02 07:11:00,26.77,78.27,43,15.66,1
2026-03-02 07:13:00,29.12,69.46,47,25.71,1
2026-03-02 07:17:00,29.71,91.32,42,44.15,1
2026-03-02 07:20:00,29.23,83.59,40,51.92,1
2026-03-02 07:20:30,35.45,48.95,53,0,0
2026-03-02 07:21:00,28.08,79.94,34,64.63,1
2026-03-02 07:25:00,32.58,50.62,45,20.96,0
2026-03-02 07:27:00,25.79,87.89,27,572.52,2
2026-03-02 07:30:00,26.73,83.95,42,21.48,1
2026-03-02 07:31:00,34.83,45.51,52,0,0
2026-03-02 07:33:00,31.99,58.09,48,7.06,0
2026-03-02 07:33:30,36.09,0,44,0,0
2026-03-02 07:36:00,33.65,41.93,51,0.39,0
2026-03-02 07:38:00,27.03,75.26,41,52.69,1
2026-03-02 07:39:00,35.16,43.77,47,48.82,0
2026-03-02 07:42:00,30.13,81.01,40,65.59,1
2026-03-02 07:45:00,24.91,97.17,19,217.24,2
2026-03-02 07:46:00,33.17,46.42,50,2.2,0
2026-03-02 07:47:00,29.75,83.66,38,120.27,1
2026-03-02 07:49:00,32.05,77.34,0,43.64,1
2026-03-02 07:50:00,27.32,83.4,25,610.61,2
2026-03-02 07:54:00,32.9,53.36,48,18.84,0
2026-03-02 07:55:00,32.46,53.28,41,38.62,0
2026-03-02 08:07:00,29.03,81.16,37,111.83,1
2026-03-02 08:10:00,22.66,85.93,11,683.84,2
2026-03-02 08:15:00,31.2,0,41,53.4,1
2026-03-02 08:16:00,33.99,55.6,52,0,0
2026-03-02 08:16:30,34.69,48.86,50,0,0
2026-03-02 08:17:00,26.05,89.81,16,274.95,2
2026-03-02 08:18:00,25.58,98.21,29,128.69,2
2026-03-02 08:20:00,27.29,95.92,25,622.32,2
2026-03-02 08:20:20,26.79,87.18,18,541.24,2
2026-03-02 08:20:40,33.61,37.4,51,0,0
2026-03-02 08:22:00,33.61,54.33,43,10.38,0
2026-03-02 08:23:00,22.49,84.74,26,121.71,2
2026-03-02 08:24:00,26.48,87.08,21,180.95,2
2026-03-02 08:28:00,29.89,60.29,50,33.71,0
2026-03-02 08:34:00,24.17,90.74,31,337.22,2
2026-03-02 08:36:00,28.32,0,0,58.85,1
2026-03-02 08:39:00,29.59,79.45,35,68.77,1
2026-03-02 08:46:00,26.17,96.42,9,583.54,2
2026-03-02 08:47:00,29.49,79.44,37,118.18,1
2026-03-02 08:49:00,28.74,0,40,20.45,1
2026-03-02 08:50:00,28.14,73.72,44,62.42,1
2026-03-02 08:54:00,23.93,93.47,21,429.9,2
2026-03-02 08:57:00,27.19,82.91,42,49.92,1
2026-03-02 08:58:00,33.28,47.74,47,0,0
2026-03-02 09:00:00,24.06,98.82,19,213.16,2
2026-03-02 09:02:00,27.69,90.1,0,399.19,2
2026-03-02 09:05:00,26.01,97.58,20,324.48,2
2026-03-02 09:06:00,31.55,50.29,42,0,0
2026-03-02 09:08:00,34.2,38.5,50,8.72,0
2026-03-02 09:09:00,33.21,40.25,41,0,0
2026-03-02 09:12:00,35.82,49.26,43,7.54,0
2026-03-02 09:15:00,30.97,88.99,33,89.11,1
2026-03-02 09:15:30,22.76,99.59,3,793.3,2
2026-03-02 09:16:00,30.02,0,37,26.66,1
2026-03-02 09:16:30,34.88,52.36,50,0,0
2026-03-02 09:18:00,29.36,54.77,47,0,0
2026-03-02 09:20:00,23.64,96.6,30,339.26,2
2026-03-02 09:20:30,36.23,43.49,46,10.19,0
2026-03-02 09:21:00,26.15,101.74,30,193.52,2
2026-03-02 09:26:00,29.59,85.37,43,82.74,1
2026-03-02 09:27:00,31.25,84.9,36,50.46,1
2026-03-02 09:36:00,32.29,53.62,43,16.24,0
2026-03-02 09:44:00,32.74,52.49,48,0,0
2026-03-02 09:44:30,31.9,41.33,41,4.13,0
2026-03-02 09:48:00,26.59,91.84,16,399.06,2
2026-03-02 09:51:00,30.75,40.88,44,7.37,0
2026-03-02 09:54:00,30.33,77.8,43,23.71,1
2026-03-02 10:13:00,32.03,85.25,42,0,1
2026-03-02 10:14:00,30.9,83.63,44,42.57,1
2026-03-02 10:16:00,25.69,92.5,11,795.34,2
2026-03-02 10:17:00,32.67,50.22,47,6.96,0
2026-03-02 10:20:00,23.76,92.47,32,148.87,2
2026-03-02 10:23:00,25.37,88.55,15,439.57,2
2026-03-02 10:23:30,32.93,53.62,44,0,0
2026-03-02 10:28:00,35.36,58.21,52,2.05,0
2026-03-02 10:29:00,23.65,85.4,27,116.37,2
2026-03-02 10:31:00,30.84,44.99,51,13.51,0
2026-03-02 10:32:00,33.77,55.07,50,1.28,0
2026-03-02 10:34:00,30.08,66.92,35,16.68,1
2026-03-02 10:34:30,29.32,42.5,46,0,0
2026-03-02 10:37:00,32.7,52.16,41,19.29,0
2026-03-02 10:38:00,31.73,78.95,40,36.26,1
2026-03-02 10:39:00,33.45,57.87,45,3.39,0
2026-03-02 10:39:30,36.08,52.84,52,0,0
2026-03-02 10:44:00,26.77,78.06,32,70.66,1
2026-03-02 10:48:00,28.55,79.4,36,41.4,1
2026-03-02 10:50:00,33.3,49.23,49,0,0
2026-03-02 10:53:00,31.43,59.36,50,0,0
2026-03-02 10:53:30,34.2,54.17,50,7.9,0
2026-03-02 10:56:00,30.55,77.7,35,60.69,1
2026-03-02 10:57:00,34.58,42.53,50,30.75,0
2026-03-02 10:57:30,30.79,0,47,0,0
2026-03-02 10:58:00,26.26,88.82,27,699.53,2
2026-03-02 11:00:00,34.24,49.05,50,0,0
2026-03-02 11:01:00,27.3,79.53,37,53.74,1
2026-03-02 11:02:00,22.47,95.72,12,731.6,2
2026-03-02 11:04:00,34.08,60.62,43,0,0
2026-03-02 11:14:00,0,81.64,40,78.65,1
2026-03-02 11:18:00,27.1,86.15,16,551.04,2
2026-03-02 11:19:00,0,43.57,47,0,0
2026-03-02 11:22:00,35.18,49.53,51,0,0
2026-03-02 11:25:00,25.88,90.36,12,616.55,2
2026-03-02 11:32:00,26.62,94.59,13,763.04,2
2026-03-02 11:32:20,24.56,92.55,15,463.74,2
2026-03-02 11:32:40,35.19,38.77,50,0,0
2026-03-02 11:34:00,33.68,37.09,53,0,0
2026-03-02 11:37:00,27.48,77.15,38,46.06,1
2026-03-02 11:37:20,24.02,95.38,25,349.17,2
2026-03-02 11:37:40,29.54,82.43,41,68.62,1
2026-03-02 11:38:00,23.26,86.94,17,437.78,2
2026-03-02 11:40:00,28.83,84.21,36,11.6,1
2026-03-02 11:42:00,30.36,79.8,36,32.27,1
2026-03-02 11:42:20,23.47,91.49,20,531.94,2
2026-03-02 11:42:40,31.41,49.52,43,0,0
2026-03-02 11:43:00,31.55,85.98,36,54.61,1
2026-03-02 11:43:30,29.6,84.34,33,31.53,1
2026-03-02 11:48:00,26.75,85.2,41,75.24,1
2026-03-02 11:49:00,28.15,78.07,36,0,1
2026-03-02 11:49:30,33.27,49.53,53,4.33,0
2026-03-02 11:50:00,32.45,83.24,44,73.86,1
2026-03-02 11:51:00,35.88,53.43,48,0,0
2026-03-02 11:52:00,29.84,74.37,38,90.04,1
2026-03-02 11:52:20,33.87,54.71,47,0,0
2026-03-02 11:52:40,27.63,85.64,27,320.32,2
2026-03-02 11:54:00,35.24,48.11,50,3.55,0
2026-03-02 11:57:00,28.44,65.38,34,63.2,1
2026-03-02 11:59:00,32.03,86.02,43,45.58,1
2026-03-02 12:00:00,34.17,37.4,48,0,0
2026-03-02 12:00:15,34.92,49.62,47,0,0
2026-03-02 12:00:30,30.12,80.63,0,57.63,1
2026-03-02 12:00:45,28.62,84.09,40,59.76,1
2026-03-02 12:01:00,25.34,96.91,27,430.87,2
2026-03-02 12:04:00,27.73,92.29,35,0,1
2026-03-02 12:05:00,31.5,44.46,42,26.24,0
2026-03-02 12:05:30,25.28,105.9,31,292.68,2
2026-03-02 12:06:00,26.97,95.32,10,711.63,2
2026-03-02 12:08:00,34.74,52.75,49,6.69,0
2026-03-02 12:11:00,34.63,44.36,48,0,0
2026-03-02 12:13:00,24.53,95.88,34,193.69,2
2026-03-02 12:15:00,33.84,44.7,46,10.67,0
2026-03-02 12:18:00,29.77,65.26,39,0,1
2026-03-02 12:20:00,26.56,0,23,393.28,2
2026-03-02 12:22:00,36.06,36.73,48,16.17,0
2026-03-02 12:23:00,26.35,108.48,15,614.69,2
2026-03-02 12:26:00,29.81,0,51,0,0
2026-03-02 12:27:00,32.09,38.23,48,0,0
2026-03-02 12:31:00,32.03,51.43,46,2.39,0
2026-03-02 12:34:00,22.8,89.07,0,0,2
2026-03-02 12:35:00,26.18,71.02,36,49.41,1
2026-03-02 12:38:00,32.96,41.24,51,0,0
2026-03-02 12:40:00,29.13,82.2,38,37.16,1
2026-03-02 12:40:30,29.35,83.78,30,87.86,1
2026-03-02 12:44:00,29.63,70.46,37,0,1
2026-03-02 12:49:00,35.74,43.95,40,0,0
2026-03-02 12:53:00,29.67,91.92,41,100.54,1
2026-03-02 12:56:00,28.96,60.5,52,0,0
2026-03-02 12:56:30,26.82,77.18,41,29.4,1
2026-03-02 12:58:00,33.37,47.53,44,0,0
2026-03-02 13:03:00,25.21,91.21,18,171.03,2
