timestamp,satellite_prn,satellite_elevation_deg,satellite_azimuth_deg,temperature_C,humidity_%,rain_intensity_mm_hr,rain_sensor_value,snr_measured_dbhz,label
2026-02-24 01:42,13.77,55.67,290.7,22.8,98.58,8.34,166.41,23,2
2026-02-26 15:49,1.22,74.59,58.54,30.78,87.72,5.02,77.96,42,1
2026-02-06 21:38,12.25,12.32,74.07,27.34,71.63,3.71,75.83,33,1
2026-01-29 22:22,9.69,68.28,254.66,27.82,0.0,1.0,24.47,41,1
2026-01-23 00:17,0.24,84.44,141.39,29.28,76.37,1.04,8.48,45,1
2026-02-22 19:35,24.83,0.0,345.87,31.39,69.2,2.76,27.45,39,1
2026-02-06 11:01,11.89,68.54,42.97,31.37,85.24,3.53,83.1,38,1
2026-03-01 01:08,20.34,19.12,327.28,27.66,94.71,1.91,80.65,39,1
2026-02-01 23:09,15.68,70.6,279.62,34.85,46.29,0.0,7.98,47,0
2026-02-19 07:24,10.44,40.62,176.68,28.21,88.83,0.36,9.02,48,1
2026-01-22 07:05,25.44,83.83,81.28,30.36,84.91,2.14,70.79,39,1
2026-02-28 07:49,32.53,64.3,312.88,25.9,98.88,24.28,478.24,14,2
2026-02-11 21:41,23.66,60.74,242.67,26.87,97.16,37.31,791.39,19,2
2026-01-30 18:10,12.74,69.17,129.41,22.93,87.72,7.49,130.5,31,2
2026-02-06 08:29,27.29,17.45,264.04,31.78,42.43,0.49,0.0,40,0
2026-01-26 17:32,31.68,35.14,280.75,31.21,88.91,1.1,1.33,38,1
2026-03-03 19:24,7.21,67.23,208.82,33.83,58.83,0.37,2.72,49,0
2026-02-02 06:32,25.27,27.87,105.0,32.86,51.03,0.0,17.27,44,0
2026-01-27 04:26,30.97,29.63,8.04,33.67,45.55,0.0,9.13,43,0
2026-01-22 23:38,22.23,81.01,186.56,23.71,86.02,24.11,463.3,20,2
2026-02-08 02:26,3.91,45.7,25.99,31.9,39.49,0.1,12.22,50,0
2026-02-06 08:56,29.2,38.09,152.3,26.48,72.12,3.62,83.21,35,1
2026-01-27 13:42,23.25,19.18,173.62,33.53,41.53,0.0,0.0,44,0
2026-01-31 03:33,27.29,69.58,55.47,24.82,93.69,33.84,670.72,27,2
2026-02-14 15:05,8.04,32.8,249.61,23.33,86.5,32.83,658.51,8,2
2026-02-18 02:01,28.57,14.28,339.43,31.73,86.59,2.76,59.27,37,1
2026-02-22 07:48,3.36,33.39,263.12,30.38,62.33,0.0,24.84,49,0
2026-01-23 00:47,31.69,43.55,70.38,34.51,44.0,0.53,22.24,45,0
2026-01-23 23:33,3.89,68.49,230.08,24.29,90.69,8.5,178.02,17,2
2026-02-11 16:19,7.0,7.39,272.96,23.61,89.35,17.22,356.03,27,2
2026-02-11 09:24,0.0,64.34,4.34,36.16,41.11,0.14,11.65,53,0
2026-03-03 11:39,19.19,48.17,229.23,33.41,52.15,0.22,0.0,46,0
2026-02-13 20:57,0.0,17.11,278.37,33.79,61.45,0.0,8.0,49,0
2026-01-22 13:46,1.92,47.53,-5.23,27.39,104.17,8.79,190.11,25,2
2026-02-10 12:16,6.37,30.67,29.84,31.05,82.2,4.27,95.55,36,1
2026-03-01 23:55,26.14,18.09,344.6,30.52,46.25,0.11,0.84,48,0
2026-01-24 14:14,3.02,82.99,170.41,26.88,75.24,3.81,82.65,39,1
2026-02-15 19:15,13.66,59.77,301.87,26.73,84.7,0.49,0.0,37,1
2026-01-28 20:15,22.95,75.36,350.23,28.42,100.16,21.32,408.62,0,2
2026-02-16 21:34,7.5,43.28,360.38,26.32,85.53,3.09,44.33,37,1
2026-02-16 15:08,30.98,5.55,92.0,28.31,78.9,1.51,13.36,35,1
2026-02-12 23:16,32.04,77.35,51.84,32.84,44.09,0.0,26.98,53,0
2026-02-14 18:50,17.89,35.06,36.82,30.68,47.92,0.18,0.0,43,0
2026-01-20 04:19,0.0,19.76,124.7,29.75,54.34,0.0,0.0,51,0
2026-03-03 01:59,8.46,0.0,172.26,26.95,92.23,11.9,212.19,23,2
2026-02-03 15:55,17.23,72.32,188.53,23.94,99.53,37.99,748.28,18,2
2026-02-21 12:51,16.29,20.43,231.15,28.36,75.93,5.15,109.8,34,1
2026-02-01 15:25,24.8,44.78,18.43,34.91,48.89,0.41,8.06,46,0
2026-02-20 20:05,9.25,18.43,312.55,22.73,100.53,36.93,732.55,14,2
2026-02-01 00:12,21.27,11.57,94.48,31.84,48.11,0.01,29.35,47,0
2026-02-02 10:58,6.89,78.55,143.53,35.18,57.58,0.8,1.62,49,0
2026-02-28 17:17,4.71,6.99,37.96,26.19,101.57,0.0,0.0,2,2
2026-02-08 23:33,28.66,16.84,354.25,32.35,54.22,0.0,1.55,0,0
2026-02-26 22:26,30.68,36.24,64.01,27.06,98.01,20.5,434.3,21,2
2026-02-02 12:18,13.9,23.15,249.24,27.66,85.72,34.87,738.91,18,2
2026-01-30 03:30,29.61,60.22,130.83,24.47,93.49,11.76,238.78,22,2
2026-02-17 12:19,17.84,13.29,165.75,26.39,88.3,4.76,80.46,36,1
2026-01-21 03:58,3.49,62.51,349.8,33.25,39.15,0.16,4.91,46,0
2026-01-25 20:19,6.36,51.16,242.87,25.76,91.75,24.68,477.91,23,2
2026-01-28 22:24,13.26,76.24,28.77,30.42,52.62,0.06,3.45,53,0
2026-02-05 21:53,32.64,39.01,105.08,25.53,96.41,33.04,676.46,23,2
2026-02-24 07:01,23.57,78.16,62.51,26.45,88.7,2.86,73.46,41,1
2026-02-01 18:49,26.39,80.2,321.89,24.24,92.42,10.38,212.98,29,2
2026-02-06 21:10,22.01,51.88,325.29,26.25,95.88,40.14,767.38,10,2
2026-03-04 04:58,0.0,37.7,126.15,30.48,46.3,0.0,0.0,43,0
2026-01-31 11:53,17.73,73.47,29.21,23.67,87.23,29.55,560.25,8,2
2026-01-24 21:28,12.16,35.36,46.79,31.68,73.27,4.95,0.0,35,1
2026-02-18 17:05,13.06,66.14,327.19,0.0,41.93,0.29,26.79,48,0
2026-02-03 20:17,24.33,75.64,303.7,28.51,81.44,0.89,14.77,40,1
2026-02-14 18:39,14.55,24.22,161.39,27.21,76.5,5.23,95.09,37,1
2026-02-10 03:29,22.75,43.33,113.41,31.54,42.14,0.91,8.93,47,0
2026-03-01 22:19,11.65,7.83,243.12,33.17,40.92,0.19,2.25,45,0
2026-01-27 01:34,29.58,83.21,190.35,30.09,60.11,0.0,0.0,0,0
2026-01-20 09:22,1.0,83.27,115.49,29.48,82.93,3.08,41.72,0,1
2026-02-16 20:38,13.64,20.7,336.81,35.4,44.07,0.42,0.0,44,0
2026-02-09 13:22,10.77,10.39,117.96,23.24,81.67,13.49,243.33,20,2
2026-02-24 16:40,25.77,70.09,219.36,23.62,97.43,8.77,164.54,0,2
2026-02-14 16:05,15.87,28.38,362.02,32.2,80.96,3.03,42.0,32,1
2026-02-03 05:51,31.5,65.46,60.92,34.62,46.03,0.08,0.0,44,0
2026-02-13 19:02,14.62,9.76,279.21,28.33,76.42,4.08,53.99,40,1
2026-02-20 11:58,22.35,19.38,301.47,25.22,80.95,24.86,486.19,23,2
2026-02-15 23:47,12.09,51.41,298.15,32.26,42.68,0.0,2.32,41,0
2026-01-28 12:08,25.93,78.48,129.53,28.22,87.46,5.52,96.02,0,2
2026-03-01 01:27,9.0,58.74,201.87,25.89,95.61,8.35,146.28,24,2
2026-02-18 06:35,2.98,75.93,201.16,32.69,43.12,0.0,0.0,44,0
2026-02-22 19:38,2.9,77.38,343.92,35.64,41.19,0.0,0.0,50,0
2026-02-18 06:27,21.24,20.73,120.76,29.33,84.44,5.07,118.9,40,1
2026-01-22 13:31,28.2,54.9,150.92,22.46,87.12,11.17,266.22,31,2
2026-02-10 13:07,8.27,40.86,314.55,35.67,46.26,0.17,0.0,0,0
2026-02-22 08:31,26.94,27.33,314.26,33.85,50.63,1.23,0.0,48,0
2026-02-22 20:25,12.3,7.32,8.57,29.77,75.15,0.73,11.96,34,1
2026-01-22 01:33,13.29,15.48,269.19,23.79,93.44,36.64,734.01,11,2
2026-01-25 04:28,20.36,0.0,233.64,27.39,79.5,3.52,70.97,35,1
2026-02-23 02:20,28.72,53.66,57.1,30.71,43.0,0.94,0.0,51,0
2026-02-20 17:45,27.95,16.23,56.72,28.29,68.41,4.08,46.05,34,1
2026-02-11 20:47,6.02,17.53,78.07,31.74,36.42,0.7,0.0,43,0
2026-01-24 15:45,13.45,34.71,81.54,30.34,54.29,0.0,1.61,51,0
2026-01-27 08:39,11.33,79.7,92.47,36.25,62.31,0.07,0.0,45,0
2026-02-12 06:37,4.53,70.82,171.38,23.61,88.12,0.0,700.8,15,2
2026-01-29 03:24,4.69,22.65,152.94,30.16,52.69,0.17,0.0,46,0
2026-02-22 12:12,30.43,50.27,260.89,33.73,50.66,0.19,0.0,41,0
2026-02-09 02:22,0.0,67.93,268.12,27.89,72.15,2.01,35.0,41,1
2026-02-09 20:44,27.68,0.0,115.57,28.17,82.65,1.43,26.76,37,1
2026-02-28 04:50,22.31,44.49,207.36,26.97,96.89,36.46,740.05,21,2
2026-02-20 07:59,24.92,52.86,332.08,25.25,94.01,28.85,555.9,23,2
2026-02-09 00:20,27.83,65.44,332.28,32.95,46.8,0.02,0.0,48,0
2026-03-03 11:02,12.4,78.0,133.58,33.4,53.39,0.79,6.11,44,0
2026-02-26 09:43,8.89,7.03,100.3,31.67,59.91,0.25,6.76,46,0
2026-01-29 23:37,20.84,49.99,68.4,28.57,88.5,3.01,68.39,43,1
2026-02-10 13:37,13.95,65.91,56.58,30.34,49.63,0.07,15.79,48,0
2026-03-03 05:46,6.42,55.51,211.09,27.2,88.3,8.58,149.81,30,2
2026-02-07 21:07,1.97,36.43,248.63,25.33,88.13,16.2,320.34,27,2
2026-01-29 16:46,11.23,11.19,348.81,26.66,68.18,0.38,18.82,43,1
2026-02-09 16:26,0.0,0.0,323.33,32.63,49.32,0.54,0.0,43,0
2026-03-02 15:05,15.82,47.2,45.51,26.77,78.27,0.0,15.66,43,1
2026-02-21 18:43,5.39,47.83,46.47,29.12,69.46,0.85,25.71,47,1
2026-02-11 07:08,6.13,68.34,187.42,29.71,91.32,1.99,44.15,42,1
2026-02-28 15:34,30.24,39.7,234.96,29.23,83.59,2.26,51.92,40,1
2026-02-22 11:19,25.03,74.01,194.49,35.45,48.95,0.0,0.0,53,0
2026-02-07 16:18,31.62,73.99,52.39,28.08,79.94,3.85,64.63,34,1
2026-02-09 09:51,22.58,71.14,0.0,32.58,50.62,0.0,20.96,45,0
2026-02-14 08:41,8.3,26.21,295.29,25.79,87.89,27.36,572.52,27,2
2026-01-28 05:13,31.29,77.85,229.03,26.73,83.95,0.92,21.48,42,1
2026-02-25 04:24,15.51,55.21,310.97,34.83,45.51,0.6,0.0,52,0
2026-02-09 00:03,6.98,80.49,135.55,31.99,58.09,0.0,7.06,48,0
2026-02-22 08:26,25.32,52.22,236.77,36.09,0.0,0.0,0.0,44,0
2026-01-21 09:02,20.35,80.43,287.39,33.65,41.93,0.63,0.39,51,0
2026-02-01 14:05,29.39,75.5,252.21,27.03,75.26,2.8,52.69,41,1
2026-02-17 04:49,17.73,63.53,45.55,35.16,43.77,0.0,48.82,47,0
2026-01-23 13:49,7.58,17.28,211.49,30.13,81.01,4.6,65.59,40,1
2026-02-14 02:52,13.5,48.47,294.57,24.91,97.17,12.7,217.24,19,2
2026-02-28 04:52,16.76,28.54,364.05,33.17,46.42,0.53,2.2,50,0
2026-02-04 05:19,16.09,62.98,87.38,29.75,83.66,4.64,120.27,38,1
2026-02-18 04:18,27.63,23.03,325.82,32.05,77.34,3.17,43.64,0,1
2026-02-22 13:03,3.51,7.34,95.22,27.32,83.4,31.42,610.61,25,2
2026-02-11 01:05,25.25,79.24,313.26,32.9,53.36,0.0,18.84,48,0
2026-03-04 08:51,26.64,0.0,311.75,32.46,53.28,0.2,38.62,41,0
2026-01-23 22:29,14.6,13.04,18.95,29.03,81.16,4.26,111.83,37,1
2026-01-21 06:41,9.66,41.6,193.44,22.66,85.93,33.37,683.84,11,2
2026-01-20 23:52,11.97,84.49,193.67,31.2,0.0,3.16,53.4,41,1
2026-02-15 04:09,8.21,74.89,227.58,33.99,55.6,0.0,0.0,52,0
2026-02-11 03:03,26.53,41.3,40.06,34.69,48.86,0.22,0.0,50,0
2026-03-01 17:50,30.12,8.35,47.69,26.05,89.81,12.56,274.95,16,2
2026-01-28 08:53,17.24,60.64,307.33,25.58,98.21,6.11,128.69,29,2
2026-02-16 21:05,18.49,31.06,13.11,27.29,95.92,33.11,622.32,25,2
2026-02-25 05:48,13.89,15.23,149.32,26.79,87.18,28.27,541.24,18,2
2026-01-23 00:32,1.87,47.62,89.81,33.61,37.4,0.0,0.0,51,0
2026-03-04 14:57,19.98,64.0,156.22,33.61,54.33,0.0,10.38,43,0
2026-01-22 00:25,0.0,51.3,172.45,22.49,84.74,5.73,121.71,26,2
2026-02-03 14:51,22.13,42.15,68.7,26.48,87.08,6.53,180.95,21,2
2026-01-21 05:47,15.83,75.73,100.53,29.89,60.29,0.0,33.71,50,0
2026-02-02 02:29,15.78,71.54,0.0,24.17,90.74,15.9,337.22,31,2
2026-02-15 02:05,3.28,62.98,-0.2,28.32,0.0,0.93,58.85,0,1
2026-03-01 21:17,30.11,83.12,252.43,29.59,79.45,5.54,68.77,35,1
2026-02-14 01:42,29.96,14.6,24.72,26.17,96.42,28.32,583.54,9,2
2026-02-10 17:23,17.8,19.73,94.6,29.49,79.44,3.57,118.18,37,1
2026-02-25 13:13,1.54,22.89,192.39,28.74,0.0,1.55,20.45,40,1
2026-02-15 15:09,27.58,59.27,90.74,28.14,73.72,1.95,62.42,44,1
2026-02-06 07:36,31.29,12.26,4.63,23.93,93.47,22.75,429.9,21,2
2026-02-25 21:46,7.41,68.72,316.04,27.19,82.91,3.22,49.92,42,1
2026-01-20 05:15,5.85,25.43,47.92,33.28,47.74,1.37,0.0,47,0
2026-02-11 00:22,15.8,17.69,259.04,24.06,98.82,11.48,213.16,19,2
2026-02-11 01:13,9.61,48.16,139.17,27.69,90.1,20.09,399.19,0,2
2026-03-03 16:54,25.43,43.86,112.94,26.01,97.58,16.45,324.48,20,2
2026-02-18 14:01,11.01,26.91,57.31,31.55,50.29,0.37,0.0,42,0
2026-02-23 22:58,18.17,38.79,118.26,34.2,38.5,0.95,8.72,50,0
2026-02-16 08:28,22.17,28.56,246.7,33.21,40.25,0.2,0.0,41,0
2026-02-10 06:15,24.86,32.12,80.47,35.82,49.26,0.67,7.54,43,0
2026-02-22 16:55,7.46,52.31,343.1,30.97,88.99,3.4,89.11,33,1
2026-03-04 00:43,18.54,21.6,78.44,22.76,99.59,38.9,793.3,3,2
2026-02-09 03:48,21.52,12.18,205.65,30.02,0.0,0.63,26.66,37,1
2026-02-21 09:05,8.66,72.58,169.61,34.88,52.36,0.0,0.0,50,0
2026-02-18 18:38,19.81,32.08,364.59,29.36,54.77,0.0,0.0,47,0
2026-01-25 00:15,21.48,64.14,67.62,23.64,96.6,15.45,339.26,30,2
2026-02-15 06:13,20.44,47.64,248.03,36.23,43.49,0.0,10.19,46,0
2026-01-25 17:36,2.64,15.47,335.2,26.15,101.74,8.59,193.52,30,2
2026-01-24 15:56,32.78,51.79,318.91,29.59,85.37,4.37,82.74,43,1
2026-01-21 12:17,14.3,67.83,304.67,31.25,84.9,1.19,50.46,36,1
2026-02-05 14:45,0.0,83.24,331.65,32.29,53.62,0.95,16.24,43,0
2026-02-04 07:38,19.5,66.07,205.93,32.74,52.49,0.0,0.0,48,0
2026-02-13 00:38,8.93,25.9,224.42,31.9,41.33,0.46,4.13,41,0
2026-02-08 04:47,30.63,72.38,191.69,26.59,91.84,21.14,399.06,16,2
2026-02-03 00:51,2.02,46.33,179.44,30.75,40.88,0.39,7.37,44,0
2026-02-01 00:42,2.48,59.83,346.93,30.33,77.8,1.08,23.71,43,1
2026-02-14 14:37,11.04,55.07,71.31,32.03,85.25,3.84,0.0,42,1
2026-02-27 16:13,23.32,73.28,278.3,30.9,83.63,2.7,42.57,44,1
2026-02-09 04:57,27.01,24.23,326.68,25.69,92.5,38.36,795.34,11,2
2026-03-02 11:52,0.15,35.01,13.28,32.67,50.22,0.0,6.96,47,0
2026-02-09 04:45,31.7,14.68,0.0,23.76,92.47,8.07,148.87,32,2
2026-02-24 19:40,17.56,79.84,284.76,25.37,88.55,21.68,439.57,15,2
2026-03-03 10:37,25.69,73.71,60.92,32.93,53.62,0.8,0.0,44,0
2026-02-04 21:49,17.83,0.0,100.47,35.36,58.21,0.12,2.05,52,0
2026-01-31 20:53,22.52,80.85,190.25,23.65,85.4,6.87,116.37,27,2
2026-02-03 07:52,3.2,62.43,197.62,30.84,44.99,0.16,13.51,51,0
2026-02-26 16:06,31.38,74.35,25.11,33.77,55.07,0.0,1.28,50,0
2026-02-28 17:22,10.12,25.22,178.38,30.08,66.92,1.35,16.68,35,1
2026-01-21 06:49,25.34,25.1,273.36,29.32,42.5,0.0,0.0,46,0
2026-02-18 20:22,1.43,26.17,86.46,32.7,52.16,0.45,19.29,41,0
2026-01-27 22:33,11.96,67.88,221.95,31.73,78.95,3.15,36.26,40,1
2026-02-17 07:35,19.35,81.4,206.37,33.45,57.87,0.2,3.39,45,0
2026-01-23 16:31,11.34,59.05,22.87,36.08,52.84,0.0,0.0,52,0
2026-02-15 05:23,21.09,21.57,231.39,26.77,78.06,2.94,70.66,32,1
2026-02-15 10:54,30.61,52.23,113.59,28.55,79.4,2.24,41.4,36,1
2026-01-21 00:34,16.53,19.69,178.93,33.3,49.23,0.35,0.0,49,0
2026-02-09 06:05,6.67,52.31,27.29,31.43,59.36,0.99,0.0,50,0
2026-01-29 05:08,14.46,64.38,317.4,34.2,54.17,0.02,7.9,50,0
2026-02-08 17:25,0.0,32.03,154.49,30.55,77.7,2.98,60.69,35,1
2026-01-22 10:39,7.92,82.57,195.03,34.58,42.53,0.53,30.75,50,0
2026-02-05 23:54,4.91,51.23,166.48,30.79,0.0,0.0,0.0,47,0
2026-02-13 13:34,12.16,32.96,120.91,26.26,88.82,36.15,699.53,27,2
2026-02-01 18:55,23.9,33.85,270.78,34.24,49.05,0.0,0.0,50,0
2026-02-22 20:58,19.05,61.44,58.95,27.3,79.53,3.51,53.74,37,1
2026-02-24 08:27,27.77,29.48,248.86,22.47,95.72,37.34,731.6,12,2
2026-02-25 22:39,7.16,30.59,150.67,34.08,60.62,0.0,0.0,43,0
2026-02-14 09:53,19.15,0.0,147.83,0.0,81.64,2.42,78.65,40,1
2026-02-02 21:46,3.88,83.78,252.01,27.1,86.15,28.09,551.04,16,2
2026-01-31 20:12,25.82,48.71,236.32,0.0,43.57,0.0,0.0,47,0
2026-02-10 22:20,22.91,24.15,253.28,35.18,49.53,0.76,0.0,51,0
2026-02-24 11:59,8.11,52.52,156.8,25.88,90.36,30.04,616.55,12,2
2026-03-03 12:28,32.45,62.92,258.64,26.62,94.59,39.17,763.04,13,2
2026-02-06 13:05,26.5,62.58,0.0,24.56,92.55,22.83,463.74,15,2
2026-02-04 16:14,1.05,70.23,92.55,35.19,38.77,0.4,0.0,50,0
2026-01-28 05:19,-0.16,29.73,125.1,33.68,37.09,0.0,0.0,53,0
2026-01-29 21:13,17.87,40.76,18.93,27.48,77.15,2.92,46.06,38,1
2026-03-01 22:52,16.5,82.06,135.76,24.02,95.38,16.79,349.17,25,2
2026-02-16 18:19,27.66,83.42,26.67,29.54,82.43,3.92,68.62,41,1
2026-01-24 08:58,32.08,36.07,12.11,23.26,86.94,22.44,437.78,17,2
2026-01-31 18:48,8.76,7.72,258.32,28.83,84.21,0.0,11.6,36,1
2026-01-25 19:59,20.6,39.59,211.28,30.36,79.8,3.52,32.27,36,1
2026-01-21 00:41,5.45,62.58,41.63,23.47,91.49,28.06,531.94,20,2
2026-02-21 05:16,6.52,7.35,228.61,31.41,49.52,0.0,0.0,43,0
2026-01-23 08:15,8.14,0.0,252.73,31.55,85.98,2.15,54.61,36,1
2026-03-04 03:56,21.14,19.79,306.96,29.6,84.34,2.67,31.53,33,1
2026-02-20 11:02,19.61,27.18,42.3,26.75,85.2,4.23,75.24,41,1
2026-02-03 21:51,18.07,11.87,343.76,28.15,78.07,0.95,0.0,36,1
2026-02-11 14:52,9.57,59.17,161.25,33.27,49.53,0.0,4.33,53,0
2026-02-01 18:48,22.24,57.64,289.86,32.45,83.24,3.19,73.86,44,1
2026-02-25 18:51,0.0,42.97,263.41,35.88,53.43,0.36,0.0,48,0
2026-01-23 16:25,12.84,36.54,284.49,29.84,74.37,3.2,90.04,38,1
2026-02-08 04:36,2.88,10.78,58.29,33.87,54.71,0.0,0.0,47,0
2026-02-19 19:17,12.51,40.08,32.64,27.63,85.64,15.26,320.32,27,2
2026-02-01 02:25,11.06,50.66,61.28,35.24,48.11,1.32,3.55,50,0
2026-02-28 16:25,6.44,40.96,224.2,28.44,65.38,1.79,63.2,34,1
2026-03-04 13:04,16.26,36.97,118.89,32.03,86.02,2.61,45.58,43,1
2026-01-20 12:45,26.25,29.52,335.31,34.17,37.4,0.19,0.0,48,0
2026-02-11 22:32,26.85,81.67,126.57,34.92,49.62,0.0,0.0,47,0
2026-01-30 11:45,25.47,62.94,15.67,30.12,80.63,2.02,57.63,0,1
2026-02-14 12:46,9.84,39.1,279.61,28.62,84.09,2.2,59.76,40,1
2026-02-21 21:20,29.2,66.52,289.82,25.34,96.91,22.05,430.87,27,2
2026-01-26 03:54,22.9,25.76,287.99,27.73,92.29,3.74,0.0,35,1
2026-02-25 08:58,1.21,45.11,249.29,31.5,44.46,0.0,26.24,42,0
2026-02-24 10:30,18.26,45.92,296.21,25.28,105.9,13.41,292.68,31,2
2026-02-22 02:42,28.59,45.84,126.78,26.97,95.32,37.26,711.63,10,2
2026-02-27 03:55,0.0,44.47,136.85,34.74,52.75,0.36,6.69,49,0
2026-02-23 09:26,29.36,27.06,178.79,34.63,44.36,0.75,0.0,48,0
2026-02-26 14:26,23.77,25.54,161.32,24.53,95.88,8.9,193.69,34,2
2026-01-27 02:00,12.9,62.78,0.0,33.84,44.7,0.0,10.67,46,0
2026-02-24 19:47,28.25,71.61,-4.87,29.77,65.26,1.78,0.0,39,1
2026-03-04 02:30,7.23,29.89,184.05,26.56,0.0,20.24,393.28,23,2
2026-03-03 21:30,24.72,84.65,19.16,36.06,36.73,1.31,16.17,48,0
2026-02-11 01:11,29.7,74.22,73.36,26.35,108.48,31.93,614.69,15,2
2026-01-26 20:42,0.0,65.98,116.74,29.81,0.0,0.29,0.0,51,0
2026-02-01 20:22,25.84,19.24,54.16,32.09,38.23,1.05,0.0,48,0
2026-02-18 16:14,7.03,15.18,68.53,32.03,51.43,0.0,2.39,46,0
2026-02-14 21:14,9.16,46.92,259.52,22.8,89.07,26.89,0.0,0,2
2026-02-12 15:45,3.01,63.04,240.4,26.18,71.02,2.9,49.41,36,1
2026-01-22 22:32,27.6,49.53,205.58,32.96,41.24,0.0,0.0,51,0
2026-01-24 09:52,13.47,50.59,358.46,29.13,82.2,1.43,37.16,38,1
2026-02-07 23:47,18.58,34.85,346.87,29.35,83.78,3.63,87.86,30,1
2026-02-03 03:42,25.6,42.66,154.11,29.63,70.46,5.74,0.0,37,1
2026-02-03 08:25,6.31,50.13,171.2,35.74,43.95,0.0,0.0,40,0
2026-02-02 01:19,30.69,44.54,228.18,29.67,91.92,4.44,100.54,41,1
2026-01-24 20:04,28.41,17.32,125.42,28.96,60.5,0.55,0.0,52,0
2026-02-15 13:17,26.28,71.66,208.16,26.82,77.18,1.66,29.4,41,1
2026-01-27 23:35,27.71,27.77,140.0,33.37,47.53,0.0,0.0,44,0
2026-01-31 14:34,20.2,43.14,58.42,25.21,91.21,7.74,171.03,18,2
2026-01-31 22:09,4.23,59.12,177.33,24.8,84.25,33.14,678.17,14,2
2026-02-11 09:55,14.25,24.78,87.05,24.13,94.0,30.99,595.0,17,2
2026-03-03 19:06,29.88,26.86,182.16,25.11,88.82,22.94,453.59,24,2
2026-02-27 15:02,3.32,50.16,347.46,27.43,74.75,0.22,6.25,39,1
2026-01-21 20:01,13.57,34.99,93.96,31.1,62.37,0.31,27.41,44,0
2026-02-11 02:24,-0.14,65.0,103.14,36.54,58.48,0.71,0.0,0,0
2026-02-18 22:30,3.33,53.93,243.38,30.39,53.8,0.22,16.48,52,0
2026-01-25 08:30,15.08,38.72,316.03,27.8,0.0,1.61,19.78,34,1
2026-02-28 21:55,16.72,34.29,107.66,32.07,83.8,3.51,57.0,0,1
2026-02-18 04:04,20.32,12.86,263.84,22.25,98.08,8.03,172.83,0,2
2026-03-01 14:01,9.06,82.18,81.33,27.6,85.91,0.84,35.44,37,1
2026-02-28 18:02,27.02,24.26,58.21,35.52,35.54,0.0,0.0,47,0
2026-01-31 13:42,13.76,25.7,153.22,33.07,47.52,0.89,3.82,43,0
2026-01-20 23:26,5.94,61.41,296.75,28.73,85.66,0.87,2.65,39,1
2026-02-21 21:10,16.83,50.22,349.95,27.67,97.02,24.07,467.8,18,2
2026-01-23 21:41,15.99,49.23,291.33,21.84,0.0,38.46,718.6,16,2
2026-02-03 06:08,7.01,10.71,251.95,27.4,80.66,3.17,11.53,37,1
2026-02-12 09:55,16.35,74.46,313.99,25.35,83.95,0.7,2.58,40,1
2026-02-20 10:16,12.57,61.57,300.06,33.77,42.63,0.39,0.0,54,0
2026-02-26 17:32,10.01,26.45,278.22,35.43,55.49,0.72,0.0,43,0
2026-01-26 00:10,20.15,83.75,81.81,36.03,54.67,0.0,9.81,44,0
2026-02-15 16:43,31.51,7.92,344.04,34.92,56.16,0.0,23.76,44,0
2026-02-26 20:52,21.35,47.38,319.14,28.34,96.39,27.81,514.48,19,2
2026-03-02 20:05,16.62,64.26,8.02,27.13,93.88,27.06,544.29,14,2
2026-02-01 23:27,29.3,33.96,203.78,30.59,88.02,1.11,20.21,37,1
2026-02-14 07:42,23.04,51.3,236.8,23.67,92.29,18.87,352.47,11,2
2026-02-17 09:08,27.96,27.0,146.27,28.22,68.05,0.13,25.66,41,1
2026-02-27 07:12,9.0,79.26,257.81,33.28,43.74,0.51,4.43,53,0
2026-02-18 03:20,11.65,58.0,30.3,27.53,97.53,0.0,412.1,14,2
2026-02-13 02:14,28.71,5.78,21.93,26.15,73.65,1.01,28.08,41,1
2026-02-28 01:17,8.52,51.84,179.98,24.68,94.57,14.07,288.88,23,2
2026-02-24 04:43,10.2,43.22,193.58,23.75,85.51,28.24,554.24,0,2
2026-02-23 02:47,11.56,23.28,229.24,30.15,42.39,0.54,20.47,44,0
2026-02-25 00:03,21.1,17.44,243.61,34.41,59.37,0.0,36.78,49,0
2026-02-04 08:07,15.58,54.95,100.18,24.76,93.74,9.96,200.62,25,2
2026-02-15 15:30,10.07,74.57,118.37,23.02,99.68,38.25,755.62,19,2
2026-02-25 14:20,2.71,9.53,92.43,28.34,84.29,4.28,89.26,34,1
2026-02-21 21:58,15.67,78.75,13.88,32.92,53.36,0.0,0.0,44,0
2026-02-05 23:32,6.73,32.14,340.67,25.77,94.14,33.16,663.62,4,2
2026-03-02 11:00,15.97,55.71,311.07,32.46,41.11,0.0,0.0,46,0
2026-02-15 02:31,12.36,64.04,66.91,30.31,67.25,1.81,34.13,37,1
2026-02-28 08:23,9.0,39.49,251.12,35.14,40.73,0.0,7.7,43,0
2026-02-03 11:50,18.03,71.49,34.49,26.49,89.25,0.0,725.17,17,2
2026-01-25 15:40,8.9,57.78,247.12,26.19,72.2,1.21,33.81,40,1
2026-02-24 06:01,2.77,56.68,66.04,31.08,80.19,2.01,29.28,38,1
2026-02-07 17:43,5.41,21.6,211.88,25.69,89.52,36.56,718.9,5,2
2026-02-05 05:00,3.34,41.58,42.33,23.42,102.52,8.27,152.41,22,2
