Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count,SNR_Diff
3328206,50.3,17.2,0,0,21,24,31,21,18,22,29,29,24,,,,,,,24.333333333333332,19.500000000000007,9,0.22222222222222143
3330212,50.2,17.3,0,0,21,24,32,21,18,22,29,29,24,,,,,,,24.444444444444443,21.27777777777778,9,0.11111111111111072
3332209,50.0,17.0,0,0,21,25,32,21,18,22,29,29,24,,,,,,,24.555555555555557,21.277777777777782,9,0.11111111111111427
3334208,50.0,17.0,0,0,20,21,32,21,18,22,29,29,24,,,,,,,24.0,23.500000000000004,9,-0.5555555555555571
3336209,50.2,16.9,0,0,16,21,30,21,18,22,29,29,24,,,,,,,23.333333333333332,25.500000000000007,9,-0.6666666666666679
3338112,50.1,16.85,0,0,13,21,27,21,18,22,29,29,24,,,,,,,22.666666666666668,27.750000000000007,9,-0.6666666666666643
3340114,50.0,16.8,0,0,14,25,24,21,18,22,29,29,24,,,,,,,22.88888888888889,23.61111111111112,9,0.22222222222222143
3342115,50.3,16.9,0,0,17,25,22,24,18,22,29,29,24,,,,,,,23.333333333333332,17.500000000000004,9,0.44444444444444287
3344115,50.3,17.1,0,0,21,28,21,24,18,22,29,29,24,,,,,,,24.0,15.5,9,0.6666666666666679
3346115,50.4,17.1,0,0,21,24,20,24,18,22,29,29,24,,,,,,,23.444444444444443,14.027777777777775,9,-0.5555555555555571
3348115,50.2,17.2,0,0,19,24,20,24,18,22,29,29,24,,,,,,,23.22222222222222,15.694444444444434,9,-0.22222222222222143
3350113,50.0,17.2,0,0,19,21,19,26,18,22,29,29,24,,,,,,,23.0,17.999999999999986,9,-0.22222222222222143
3352115,50.0,17.1,0,0,19,24,17,26,18,22,29,29,24,,,,,,,23.11111111111111,20.11111111111111,9,0.11111111111111072
3354115,50.0,17.3,0,0,19,24,14,23,19,22,29,29,24,,,,,,,22.555555555555557,23.27777777777777,9,-0.5555555555555536
3356114,50.3,17.2,0,0,18,24,12,21,19,22,29,29,24,,,,,,,22.0,28.999999999999993,9,-0.5555555555555571
3358114,49.9,17.5,0,0,15,21,13,20,19,22,29,29,24,,,,,,,21.333333333333332,30.249999999999993,9,-0.6666666666666679
3360114,49.7,17.8,0,0,18,24,15,21,19,22,29,29,24,,,,,,,22.333333333333332,22.500000000000004,9,1.0
3362116,49.7,17.8,0,0,18,26,19,24,19,22,29,29,24,,,,,,,23.333333333333332,17.5,9,1.0
3364115,49.6,17.8,0,0,21,29,21,28,19,22,29,29,24,,,,,,,24.666666666666668,16.749999999999996,9,1.3333333333333357
3366116,49.7,17.8,0,0,21,29,21,30,19,22,29,29,24,,,,,,,24.88888888888889,18.86111111111111,9,0.22222222222222143
3368115,49.5,17.8,0,0,21,30,21,30,19,22,29,29,24,,,,,,,25.0,20.0,9,0.11111111111111072
3370116,49.5,17.6,0,0,21,29,21,30,19,22,29,29,24,,,,,,,24.88888888888889,18.86111111111111,9,-0.11111111111111072
3372115,49.4,17.9,0,0,21,30,20,30,19,22,29,29,24,,,,,,,24.88888888888889,21.11111111111111,9,0.0
3374115,49.4,17.9,0,0,23,27,18,31,19,22,29,29,24,,,,,,,24.666666666666668,21.249999999999996,9,-0.22222222222222143
3376112,49.2,18.0,0,0,23,25,18,31,19,22,29,29,24,,,,,,,24.444444444444443,20.52777777777778,9,-0.22222222222222499
3378113,49.4,18.1,0,0,23,22,20,32,19,23,29,29,24,,,,,,,24.555555555555557,19.777777777777786,9,0.11111111111111427
3380115,49.5,17.8,0,0,21,24,24,32,19,23,29,29,24,,,,,,,25.0,17.5,9,0.44444444444444287
3382113,49.2,18.0,0,0,21,24,27,32,19,23,29,29,24,,,,,,,25.333333333333332,17.749999999999996,9,0.33333333333333215
3384114,49.4,17.9,0,0,21,23,29,32,19,23,29,29,24,,,,,,,25.444444444444443,19.527777777777782,9,0.11111111111111072
3386114,49.4,17.9,0,0,21,21,29,32,19,23,29,29,24,,,,,,,25.22222222222222,21.194444444444446,9,-0.22222222222222143
3388112,49.4,18.0,0,0,21,21,29,32,19,23,29,29,24,,,,,,,25.22222222222222,21.194444444444446,9,0.0
3390113,49.3,17.9,0,0,22,21,29,32,19,23,29,29,24,,,,,,,25.333333333333332,20.249999999999996,9,0.11111111111111072
3392113,49.4,17.7,0,0,22,22,29,32,19,23,29,29,24,,,,,,,25.444444444444443,19.277777777777782,9,0.11111111111111072
3394113,49.4,17.6,0,0,23,22,29,32,20,23,29,29,24,,,,,,,25.666666666666668,17.0,9,0.22222222222222499
3396113,49.4,17.6,0,0,22,21,29,32,20,23,29,29,24,,,,,,,25.444444444444443,18.777777777777782,9,-0.22222222222222499
3398113,49.3,17.3,0,0,23,22,29,32,20,23,29,29,24,,,,,,,25.666666666666668,17.0,9,0.22222222222222499
3400113,49.2,17.5,0,0,23,22,29,32,20,23,29,29,24,,,,,,,25.666666666666668,17.0,9,0.0
3402113,49.2,17.6,0,0,23,22,29,32,20,23,29,29,24,,,,,,,25.666666666666668,17.0,9,0.0
3404112,49.0,17.5,0,0,22,21,29,32,20,23,29,29,24,,,,,,,25.444444444444443,18.777777777777782,9,-0.22222222222222499
3406111,49.0,17.6,0,0,20,20,29,32,20,23,29,29,24,,,,,,,25.11111111111111,22.11111111111111,9,-0.33333333333333215
3408113,48.9,17.5,0,0,20,20,29,32,20,23,29,29,24,,,,,,,25.11111111111111,22.11111111111111,9,0.0
3410113,49.0,17.8,0,0,20,21,29,32,20,23,29,29,24,,,,,,,25.22222222222222,20.94444444444445,9,0.11111111111111072
3412113,49.0,17.8,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.11111111111111072
3414114,48.9,17.9,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.0
3416113,49.0,17.8,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.0
3418113,48.8,17.9,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.0
3420112,48.8,17.9,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.0
3422112,48.8,17.9,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.0
3424112,48.8,17.9,0,0,21,21,29,32,20,23,29,29,24,,,,,,,25.333333333333332,19.749999999999993,9,0.0
3426113,49.0,18.0,0,0,21,22,30,32,20,23,29,29,24,,,,,,,25.555555555555557,19.77777777777778,9,0.22222222222222499
3428113,48.8,17.9,0,0,22,22,30,32,20,23,29,29,24,,,,,,,25.666666666666668,18.749999999999996,9,0.11111111111111072
3430113,48.8,18.2,0,0,22,22,30,32,20,23,29,29,24,,,,,,,25.666666666666668,18.749999999999996,9,0.0
3432113,48.8,18.1,0,0,21,22,30,32,20,23,29,29,24,,,,,,,25.555555555555557,19.77777777777778,9,-0.11111111111111072
3434113,48.8,18.2,0,0,21,21,30,32,21,24,29,29,24,,,,,,,25.666666666666668,19.0,9,0.11111111111111072
3436112,48.9,18.1,0,0,22,24,30,32,21,24,29,29,24,,,,,,,26.11111111111111,15.361111111111112,9,0.44444444444444287
3438112,48.9,18.2,0,0,24,24,30,32,21,24,29,29,24,,,,,,,26.333333333333332,13.75,9,0.22222222222222143
3440112,49.0,17.9,0,0,24,23,30,32,21,24,29,29,24,,,,,,,26.22222222222222,14.444444444444441,9,-0.11111111111111072
3442113,49.0,18.0,0,0,21,16,30,32,21,24,29,29,24,,,,,,,25.11111111111111,27.61111111111111,9,-1.1111111111111107
3444113,49.0,18.2,0,0,18,16,30,32,21,24,29,29,24,,,,,,,24.77777777777778,31.69444444444445,9,-0.33333333333333215
3446112,49.0,18.1,0,0,21,18,30,32,21,24,29,29,24,,,,,,,25.333333333333332,23.5,9,0.5555555555555536
3448112,49.0,18.2,0,0,25,24,30,32,21,24,29,29,24,,,,,,,26.444444444444443,13.277777777777779,9,1.1111111111111107
3450113,49.4,17.8,0,0,28,28,30,32,21,24,29,29,24,,,,,,,27.22222222222222,12.194444444444445,9,0.7777777777777786
3452112,49.2,18.2,0,0,29,30,30,32,21,24,29,29,24,,,,,,,27.555555555555557,13.277777777777775,9,0.3333333333333357
3454112,49.2,18.2,0,0,31,31,30,32,21,24,29,29,24,,,,,,,27.88888888888889,15.111111111111114,9,0.33333333333333215
3456112,49.0,18.3,0,0,32,32,30,32,21,24,29,29,24,,,,,,,28.11111111111111,16.861111111111107,9,0.22222222222222143
3458112,49.4,18.2,0,0,32,30,30,32,21,24,29,29,24,,,,,,,27.88888888888889,15.361111111111114,9,-0.22222222222222143
3460113,49.4,18.2,0,0,29,26,30,32,21,24,29,29,24,,,,,,,27.11111111111111,12.611111111111114,9,-0.7777777777777786
3462113,49.4,18.3,0,0,25,23,30,32,21,24,29,29,24,,,,,,,26.333333333333332,14.0,9,-0.7777777777777786
3464113,49.4,18.3,0,0,22,21,30,32,21,24,29,29,24,,,,,,,25.77777777777778,17.944444444444443,9,-0.5555555555555536
3466113,49.4,18.2,0,0,22,24,30,32,21,24,29,29,24,,,,,,,26.11111111111111,15.361111111111112,9,0.33333333333333215
3468112,49.4,18.2,0,0,22,24,30,31,21,24,29,29,24,,,,,,,26.0,14.000000000000002,9,-0.11111111111111072
3470112,49.4,18.2,0,0,22,24,30,31,21,24,29,29,24,,,,,,,26.0,14.000000000000002,9,0.0
3472112,49.5,18.0,0,0,20,20,30,31,21,24,29,29,24,,,,,,,25.333333333333332,20.0,9,-0.6666666666666679
3474113,49.4,18.1,0,0,18,17,30,31,22,24,29,29,24,,,,,,,24.88888888888889,27.111111111111104,9,-0.44444444444444287
3476113,49.5,17.9,0,0,21,17,30,31,22,24,29,29,24,,,,,,,25.22222222222222,22.94444444444445,9,0.33333333333333215
3478113,49.5,18.0,0,0,22,17,30,31,22,24,29,29,24,,,,,,,25.333333333333332,22.0,9,0.11111111111111072
3480113,49.5,17.9,0,0,23,18,30,31,22,24,29,29,24,,,,,,,25.555555555555557,19.27777777777777,9,0.22222222222222499
3482114,49.5,17.8,0,0,17,18,30,31,22,24,29,29,24,,,,,,,24.88888888888889,27.111111111111104,9,-0.6666666666666679
3484112,49.6,17.8,0,0,14,16,30,31,22,24,29,29,24,,,,,,,24.333333333333332,37.74999999999999,9,-0.5555555555555571
3486113,49.7,17.8,0,0,16,18,30,31,22,24,29,29,24,,,,,,,24.77777777777778,29.19444444444445,9,0.4444444444444464
3488113,49.7,17.8,0,0,18,18,30,31,22,24,29,29,24,,,,,,,25.0,25.249999999999996,9,0.22222222222222143
3490114,49.5,17.8,0,0,21,21,30,31,22,25,29,29,24,,,,,,,25.77777777777778,16.194444444444443,9,0.7777777777777786
3492114,49.7,17.8,0,0,21,21,30,31,22,25,29,29,24,,,,,,,25.77777777777778,16.194444444444443,9,0.0
3494113,49.7,18.0,0,0,21,21,30,31,22,25,29,29,24,,,,,,,25.77777777777778,16.194444444444443,9,0.0
3496113,49.6,17.8,0,0,20,19,30,31,22,25,29,29,24,,,,,,,25.444444444444443,20.27777777777778,9,-0.3333333333333357
3498113,49.6,17.8,0,0,18,16,30,31,22,25,29,29,24,,,,,,,24.88888888888889,29.111111111111118,9,-0.5555555555555536
3500113,49.9,17.7,0,0,15,14,30,31,22,25,29,29,24,,,,,,,24.333333333333332,40.00000000000001,9,-0.5555555555555571
3502113,49.7,17.8,0,0,13,13,30,31,22,25,29,29,24,,,,,,,24.0,47.74999999999999,9,-0.33333333333333215
3504113,49.8,17.7,0,0,13,16,30,31,22,25,29,29,24,,,,,,,24.333333333333332,40.50000000000001,9,0.33333333333333215
3506114,49.9,17.9,0,0,15,18,30,31,22,25,29,29,24,,,,,,,24.77777777777778,31.444444444444446,9,0.4444444444444464
3508152,49.7,17.9,0,0,18,21,30,31,22,25,29,29,24,,,,,,,25.444444444444443,20.77777777777778,9,0.6666666666666643
3510205,50.0,17.6,0,0,21,20,30,31,22,25,29,29,24,,,,,,,25.666666666666668,17.499999999999996,9,0.22222222222222499
3512205,50.1,17.6,0,0,21,19,30,31,22,25,29,29,24,,,,,,,25.555555555555557,19.02777777777778,9,-0.11111111111111072
3514204,50.0,17.5,0,0,21,18,31,31,23,25,29,29,24,,,,,,,25.666666666666668,21.25,9,0.11111111111111072
3516205,50.0,17.6,0,0,20,17,31,31,23,25,29,29,24,,,,,,,25.444444444444443,24.52777777777778,9,-0.22222222222222499
3518204,50.3,17.4,0,0,19,16,31,31,23,25,29,29,24,,,,,,,25.22222222222222,28.194444444444443,9,-0.22222222222222143
3520204,50.2,17.6,0,0,19,15,31,31,23,25,29,29,24,,,,,,,25.11111111111111,30.61111111111111,9,-0.11111111111111072
3522110,50.2,17.6,0,0,19,14,31,31,23,25,29,29,24,,,,,,,25.0,33.25,9,-0.11111111111111072
3524113,50.2,17.6,0,0,17,13,31,31,23,25,29,29,24,,,,,,,24.666666666666668,39.5,9,-0.33333333333333215
3526111,50.0,17.6,0,0,14,12,31,31,23,25,29,29,24,,,,,,,24.22222222222222,49.19444444444445,9,-0.4444444444444464
3528113,50.1,17.5,0,0,12,11,31,31,23,25,29,29,24,,,,,,,23.88888888888889,57.861111111111114,9,-0.33333333333333215
3530112,50.0,17.7,0,0,13,14,31,31,23,25,29,29,24,,,,,,,24.333333333333332,46.25000000000001,9,0.44444444444444287
3532113,49.9,17.9,0,0,14,14,31,31,23,25,29,29,24,,,,,,,24.444444444444443,43.52777777777778,9,0.11111111111111072
3534112,50.0,18.0,0,0,18,18,31,31,23,25,29,29,24,,,,,,,25.333333333333332,25.750000000000007,9,0.8888888888888893
3536112,50.0,18.4,0,0,21,19,31,31,23,25,29,29,24,,,,,,,25.77777777777778,19.444444444444443,9,0.4444444444444464
3538113,50.2,18.4,0,0,21,20,31,31,23,25,29,29,24,,,,,,,25.88888888888889,17.861111111111114,9,0.11111111111111072
3540113,50.0,18.0,0,0,18,17,31,31,23,25,29,29,24,,,,,,,25.22222222222222,27.694444444444443,9,-0.6666666666666679
3542113,50.2,17.9,0,0,16,17,31,31,23,25,29,29,24,,,,,,,25.0,31.749999999999996,9,-0.22222222222222143
3544113,50.0,17.7,0,0,16,18,31,31,23,25,29,29,24,,,,,,,25.11111111111111,29.86111111111111,9,0.11111111111111072
3546114,50.5,17.5,0,0,19,21,31,31,23,26,29,29,24,,,,,,,25.88888888888889,19.361111111111104,9,0.7777777777777786
3548113,50.3,17.5,0,0,21,21,31,31,23,26,29,29,24,,,,,,,26.11111111111111,16.361111111111114,9,0.22222222222222143
3550112,50.4,17.5,0,0,21,21,31,31,23,26,29,29,24,,,,,,,26.11111111111111,16.361111111111114,9,0.0
3552113,50.8,17.3,0,0,21,21,31,31,23,26,29,29,24,,,,,,,26.11111111111111,16.361111111111114,9,0.0
3554114,50.3,17.3,0,0,21,23,31,31,24,26,29,29,24,,,,,,,26.444444444444443,13.527777777777779,9,0.33333333333333215
3556114,50.3,17.3,0,0,21,26,31,31,24,26,29,29,24,,,,,,,26.77777777777778,11.944444444444445,9,0.3333333333333357
3558113,50.3,17.2,0,0,21,26,31,31,24,26,29,29,24,,,,,,,26.77777777777778,11.944444444444445,9,0.0
3560113,50.3,17.2,0,0,19,24,31,31,24,26,29,29,24,,,,,,,26.333333333333332,15.999999999999995,9,-0.4444444444444464
3562113,50.3,17.2,0,0,19,19,31,31,24,26,29,29,24,,,,,,,25.77777777777778,21.694444444444443,9,-0.5555555555555536
3564112,50.1,17.2,0,0,19,20,31,31,24,26,29,29,24,,,,,,,25.88888888888889,20.11111111111111,9,0.11111111111111072
3566112,50.1,17.2,0,0,20,20,31,31,24,26,29,29,24,,,,,,,26.0,18.499999999999996,9,0.11111111111111072
3568112,50.0,17.3,0,0,24,24,31,31,24,26,29,29,24,,,,,,,26.88888888888889,9.61111111111111,9,0.8888888888888893
3570114,50.3,17.1,0,0,24,24,31,31,24,26,29,29,24,,,,,,,26.88888888888889,9.61111111111111,9,0.0
3572113,50.0,17.2,0,0,24,24,31,31,24,26,29,29,24,,,,,,,26.88888888888889,9.61111111111111,9,0.0
3574113,49.8,17.2,0,0,21,21,31,31,24,26,29,29,24,,,,,,,26.22222222222222,15.694444444444446,9,-0.6666666666666679
3576114,49.7,17.3,0,0,21,21,31,31,24,26,29,29,24,,,,,,,26.22222222222222,15.694444444444446,9,0.0
3578114,49.7,17.4,0,0,21,20,31,31,24,26,29,29,24,,,,,,,26.11111111111111,17.11111111111111,9,-0.11111111111111072
3580112,49.6,17.4,0,0,25,24,31,31,24,26,30,30,24,,,,,,,27.22222222222222,10.194444444444443,9,1.1111111111111107
3582113,49.7,17.3,0,0,29,28,31,31,24,26,30,30,24,,,,,,,28.11111111111111,7.8611111111111125,9,0.8888888888888893
3584113,49.6,17.3,0,0,30,32,31,31,24,26,30,30,24,,,,,,,28.666666666666668,9.750000000000004,9,0.5555555555555571
3586114,49.7,17.5,0,0,30,31,31,31,24,26,30,30,24,,,,,,,28.555555555555557,9.027777777777777,9,-0.11111111111111072
3588113,49.4,17.6,0,0,29,31,31,31,24,26,30,30,24,,,,,,,28.444444444444443,8.777777777777775,9,-0.11111111111111427
3590111,49.4,17.5,0,0,32,30,31,31,24,26,30,30,24,,,,,,,28.666666666666668,9.750000000000004,9,0.22222222222222499
3592113,49.4,17.6,0,0,32,28,31,31,24,26,30,30,24,,,,,,,28.444444444444443,9.527777777777775,9,-0.22222222222222499
3594113,49.4,17.6,0,0,32,24,31,31,25,26,30,30,24,,,,,,,28.11111111111111,10.86111111111111,9,-0.33333333333333215
3596113,49.3,17.6,0,0,27,20,31,31,25,26,30,30,24,,,,,,,27.11111111111111,14.111111111111109,9,-1.0
3598112,49.4,17.6,0,0,27,22,30,31,25,26,30,30,24,,,,,,,27.22222222222222,10.194444444444446,9,0.11111111111111072
3600112,49.2,17.6,0,0,21,20,30,30,25,26,30,30,24,,,,,,,26.22222222222222,16.194444444444443,9,-1.0
3602114,49.2,17.7,0,0,19,19,30,30,25,27,30,30,24,,,,,,,26.0,21.0,9,-0.22222222222222143
3604113,49.2,17.5,0,0,16,16,30,30,25,27,30,30,24,,,,,,,25.333333333333332,33.25,9,-0.6666666666666679
3606113,49.4,17.6,0,0,18,18,30,30,25,27,30,30,24,,,,,,,25.77777777777778,24.69444444444445,9,0.4444444444444464
3608113,49.1,17.8,0,0,21,21,30,30,25,27,30,30,24,,,,,,,26.444444444444443,14.777777777777779,9,0.6666666666666643
3610113,49.0,17.8,0,0,21,21,30,30,25,27,30,30,24,,,,,,,26.444444444444443,14.777777777777779,9,0.0
3612112,49.0,17.7,0,0,20,19,30,30,25,27,30,30,24,,,,,,,26.11111111111111,19.361111111111107,9,-0.33333333333333215
3614112,48.9,17.8,0,0,17,16,30,30,25,27,30,30,24,,,,,,,25.444444444444443,31.027777777777775,9,-0.6666666666666679
3616112,48.8,18.1,0,0,15,16,30,30,25,27,30,30,24,,,,,,,25.22222222222222,35.69444444444446,9,-0.22222222222222143
3618113,48.8,17.9,0,0,16,20,30,30,25,27,30,30,24,,,,,,,25.77777777777778,25.69444444444445,9,0.5555555555555571
3620114,48.7,18.2,0,0,20,23,30,30,25,27,30,30,24,,,,,,,26.555555555555557,14.027777777777777,9,0.7777777777777786
3622113,48.8,18.1,0,0,23,23,30,30,25,27,30,30,24,,,,,,,26.88888888888889,10.11111111111111,9,0.33333333333333215
3624113,48.5,18.2,0,0,23,22,30,30,25,27,30,30,24,,,,,,,26.77777777777778,11.194444444444443,9,-0.11111111111111072
3626113,48.6,18.2,0,0,22,22,30,30,25,27,30,30,24,,,,,,,26.666666666666668,12.249999999999996,9,-0.11111111111111072
3628112,48.5,18.3,0,0,22,22,30,30,25,27,30,30,24,,,,,,,26.666666666666668,12.249999999999996,9,0.0
3630112,48.5,18.1,0,0,22,22,30,30,25,27,30,30,24,,,,,,,26.666666666666668,12.249999999999996,9,0.0
3632113,48.6,18.3,0,0,21,21,30,30,25,27,30,30,24,,,,,,,26.444444444444443,14.777777777777779,9,-0.22222222222222499
3634113,48.6,18.2,0,0,21,21,30,30,26,27,30,30,24,,,,,,,26.555555555555557,14.527777777777775,9,0.11111111111111427
3636115,48.7,18.4,0,0,21,21,30,30,26,27,30,30,24,,,,,,,26.555555555555557,14.527777777777775,9,0.0
3638115,48.5,18.2,0,0,22,24,27,30,26,27,30,30,24,,,,,,,26.666666666666668,8.75,9,0.11111111111111072
3640116,48.7,18.3,0,0,22,27,25,30,26,27,30,30,24,,,,,,,26.77777777777778,8.194444444444443,9,0.11111111111111072
3642116,48.7,18.2,0,0,22,30,22,30,26,27,30,30,24,,,,,,,26.77777777777778,11.944444444444443,9,0.0
3644113,48.5,18.3,0,0,21,30,21,30,26,27,30,30,24,,,,,,,26.555555555555557,14.527777777777775,9,-0.22222222222222143
3646113,48.7,18.2,0,0,21,27,22,30,26,27,30,30,24,,,,,,,26.333333333333332,11.750000000000002,9,-0.22222222222222499
3648112,48.8,18.1,0,0,21,24,23,30,26,27,30,30,24,,,,,,,26.11111111111111,11.361111111111107,9,-0.22222222222222143
3650114,48.7,18.2,0,0,21,21,25,30,26,27,30,30,24,,,,,,,26.0,13.0,9,-0.11111111111111072
3652113,48.5,18.1,0,0,22,22,26,30,26,27,30,30,24,,,,,,,26.333333333333332,10.500000000000002,9,0.33333333333333215
3654115,48.7,18.3,0,0,21,21,28,30,26,27,30,30,24,,,,,,,26.333333333333332,13.250000000000002,9,0.0
3656114,48.5,18.3,0,0,19,23,27,31,26,27,30,30,24,,,,,,,26.333333333333332,15.0,9,0.0
3658114,48.7,18.2,0,0,19,23,26,31,26,28,30,30,24,,,,,,,26.333333333333332,15.249999999999998,9,0.0
3660114,48.7,18.2,0,0,19,24,26,31,26,28,30,30,24,,,,,,,26.444444444444443,14.527777777777779,9,0.11111111111111072
3662114,48.5,18.2,0,0,21,25,26,31,26,28,30,30,24,,,,,,,26.77777777777778,10.694444444444443,9,0.3333333333333357
3664113,48.8,18.1,0,0,21,25,28,31,26,28,30,30,24,,,,,,,27.0,10.749999999999998,9,0.22222222222222143
3666115,48.5,18.1,0,0,21,27,25,30,26,28,30,30,24,,,,,,,26.77777777777778,9.694444444444445,9,-0.22222222222222143
3668116,48.7,18.2,0,0,21,27,25,28,26,28,30,30,24,,,,,,,26.555555555555557,8.527777777777782,9,-0.22222222222222143
3670116,48.7,18.2,0,0,22,30,22,28,26,28,30,30,24,,,,,,,26.666666666666668,10.999999999999998,9,0.11111111111111072
3672115,48.5,18.2,0,0,22,27,22,25,26,28,30,30,24,,,,,,,26.0,9.25,9,-0.6666666666666679
3674116,48.7,18.2,0,0,22,24,22,24,27,28,30,30,24,,,,,,,25.666666666666668,10.0,9,-0.33333333333333215
3676114,48.5,18.3,0,0,22,24,22,21,27,28,30,30,24,,,,,,,25.333333333333332,12.25,9,-0.3333333333333357
3678115,48.7,18.2,0,0,22,27,22,20,27,28,30,30,24,,,,,,,25.555555555555557,13.52777777777777,9,0.22222222222222499
3680114,48.8,18.2,0,0,22,24,22,17,27,28,30,30,24,,,,,,,24.88888888888889,18.361111111111118,9,-0.6666666666666679
3682115,48.8,18.1,0,0,22,18,21,20,27,28,30,30,24,,,,,,,24.444444444444443,20.02777777777777,9,-0.4444444444444464
3684116,48.7,18.3,0,0,22,19,22,22,27,28,30,30,24,,,,,,,24.88888888888889,15.861111111111118,9,0.4444444444444464
3686115,48.8,18.1,0,0,22,21,22,23,27,28,30,30,24,,,,,,,25.22222222222222,12.69444444444445,9,0.33333333333333215
3688115,48.9,18.1,0,0,22,22,22,17,27,28,30,30,24,,,,,,,24.666666666666668,19.25,9,-0.5555555555555536
3690113,48.8,18.1,0,0,22,18,23,16,27,28,30,30,24,,,,,,,24.22222222222222,25.19444444444445,9,-0.4444444444444464
3692112,48.8,18.1,0,0,21,19,25,18,27,28,30,30,24,,,,,,,24.666666666666668,20.5,9,0.4444444444444464
3694113,48.8,18.3,0,0,21,22,28,22,27,28,30,30,24,,,,,,,25.77777777777778,12.694444444444441,9,1.1111111111111107
3696114,48.8,18.1,0,0,22,25,27,27,27,28,30,30,24,,,,,,,26.666666666666668,6.9999999999999964,9,0.8888888888888893
3698115,49.0,18.0,0,0,22,28,24,30,27,28,30,30,24,,,,,,,27.0,9.0,9,0.33333333333333215
3700113,48.8,17.9,0,0,22,28,22,31,27,28,30,30,24,,,,,,,26.88888888888889,11.86111111111111,9,-0.11111111111111072
3702114,48.8,17.9,0,0,21,25,26,31,27,28,30,30,24,,,,,,,26.88888888888889,10.61111111111111,9,0.0
3704114,48.5,17.9,0,0,21,22,28,31,27,28,30,30,24,,,,,,,26.77777777777778,13.194444444444441,9,-0.11111111111111072
3706114,49.0,17.8,0,0,21,25,27,31,27,28,30,30,24,,,,,,,27.0,10.500000000000002,9,0.22222222222222143
3708114,48.9,18.1,0,0,22,28,23,31,27,28,30,30,24,,,,,,,27.0,10.750000000000002,9,0.0
3710112,48.9,18.0,0,0,22,28,21,31,27,28,30,30,24,,,,,,,26.77777777777778,13.194444444444443,9,-0.22222222222222143
3712112,48.8,18.0,0,0,22,24,21,31,27,28,30,30,24,,,,,,,26.333333333333332,13.75,9,-0.4444444444444464
3714113,48.8,18.1,0,0,21,21,21,31,28,29,30,30,24,,,,,,,26.11111111111111,18.611111111111118,9,-0.22222222222222143
3716113,48.8,18.1,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.22222222222222143
3718113,48.8,17.9,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3720113,48.8,17.8,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3722113,48.5,18.0,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3724131,48.6,17.9,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3726204,48.5,17.9,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3728203,48.8,17.8,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3730204,48.6,18.0,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3732204,48.5,17.9,0,0,22,22,21,31,28,29,30,30,24,,,,,,,26.333333333333332,16.25,9,0.0
3734205,48.7,17.9,0,0,21,22,21,32,28,29,30,30,24,,,,,,,26.333333333333332,18.750000000000004,9,0.0
3736204,48.5,17.9,0,0,21,22,21,32,28,29,30,30,24,,,,,,,26.333333333333332,18.750000000000004,9,0.0
3738213,48.7,17.9,0,0,21,22,21,32,28,29,30,30,24,,,,,,,26.333333333333332,18.750000000000004,9,0.0
3740210,48.7,17.9,0,0,22,22,21,32,28,29,30,30,24,,,,,,,26.444444444444443,17.527777777777775,9,0.11111111111111072
3742209,48.8,17.8,0,0,22,22,21,32,28,29,30,30,24,,,,,,,26.444444444444443,17.527777777777775,9,0.0
3744208,48.8,17.8,0,0,21,22,21,32,28,29,30,30,24,,,,,,,26.333333333333332,18.750000000000004,9,-0.11111111111111072
3746208,48.7,17.6,0,0,21,22,21,32,28,29,30,30,24,,,,,,,26.333333333333332,18.750000000000004,9,0.0
3748212,48.7,17.7,0,0,24,22,21,32,28,29,30,30,24,,,,,,,26.666666666666668,15.749999999999998,9,0.3333333333333357
3750211,48.7,17.7,0,0,25,22,22,32,28,29,30,30,24,,,,,,,26.88888888888889,13.861111111111107,9,0.22222222222222143
