Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count
3262264,23.4,97.6,22,1,34,20,28,35,37,15,31,34,37,28,38,36,37,36,30,33,59,17
3264268,23.4,97.6,22,1,33,25,29,32,37,18,31,33,37,30,38,36,37,36,30,33,27,17
3266269,23.4,97.6,20,1,32,29,31,29,37,21,31,32,37,31,37,36,37,36,30,32,18,17
3268271,23.4,97.6,17,1,31,33,33,25,36,26,32,31,37,33,37,36,37,36,30,32,19,17
3270268,23.4,97.6,17,1,29,35,34,22,36,29,32,29,37,35,36,35,37,36,30,32,22,17
3272268,23.4,97.6,19,1,29,36,36,20,36,32,33,28,37,36,36,35,37,36,30,33,24,17
3274269,23.4,97.6,21,1,28,37,37,19,36,34,34,28,37,37,35,35,37,36,30,33,25,17
3276268,23.4,97.6,16,1,28,37,37,19,35,35,34,28,37,37,34,35,37,36,30,33,26,17
3278266,23.4,97.6,17,1,28,36,37,21,35,34,35,28,37,37,33,34,37,36,30,33,26,17
3280269,23.4,97.6,21,1,28,36,37,21,35,34,35,28,37,37,33,34,37,36,30,32,27,17
3282269,23.4,97.6,17,1,29,35,37,22,34,34,36,29,37,37,32,34,37,36,30,32,28,17
3284264,23.4,97.6,17,1,30,34,37,23,34,33,36,30,37,37,31,33,37,36,30,32,30,17
3286266,23.4,97.3,19,1,31,32,37,24,34,32,37,31,37,37,30,33,36,36,29,32,32,17
3288267,23.4,97.6,16,1,31,30,36,25,33,32,37,32,36,36,30,33,36,36,29,32,32,17
3290266,23.4,97.6,17,1,32,28,36,27,33,31,37,32,36,36,29,33,36,36,29,32,31,17
3292267,23.4,97.3,17,1,34,25,35,29,33,31,37,34,35,36,28,32,36,36,29,32,29,17
3294267,23.4,97.6,16,1,34,23,35,31,32,30,37,35,34,36,27,32,36,36,29,32,27,17
3296270,23.4,97.6,20,1,35,21,34,32,32,30,37,35,32,36,27,32,36,36,29,32,25,17
3298269,23.4,97.6,21,1,36,20,34,34,32,30,37,36,31,36,26,31,36,36,29,32,24,17
3300270,23.3,97.6,21,1,36,19,33,35,32,29,37,36,29,36,25,31,36,36,29,32,25,17
3302266,23.4,97.6,17,1,36,19,33,35,31,29,37,37,28,36,24,31,36,36,29,32,25,17
3304262,23.35,97.6,22,1,37,19,32,35,31,28,37,37,26,37,24,31,36,36,29,31,27,17
3306273,23.3,97.6,17,1,37,19,31,35,31,28,37,37,24,37,23,30,36,36,29,31,30,17
3308274,23.4,97.6,21,1,37,18,31,34,30,28,37,37,24,37,22,30,36,36,28,31,34,17
3310167,23.4,97.6,17,1,37,17,30,33,30,28,37,36,24,37,21,30,35,36,28,31,39,17
3312176,23.4,97.6,17,1,36,15,30,31,30,29,37,35,25,37,21,29,35,36,28,31,45,17
3314171,23.3,97.6,21,1,36,13,30,29,29,30,37,33,27,37,21,29,35,36,28,31,58,17
3316170,23.4,97.6,16,1,34,9,30,25,29,32,37,31,30,37,21,29,35,36,28,31,87,17
3318170,23.4,97.6,16,1,33,7,31,23,29,34,37,30,33,36,21,28,36,36,28,31,122,17
3320171,23.3,97.6,21,1,31,6,32,22,28,35,36,28,35,36,21,28,36,36,28,32,159,17
3322170,23.4,97.6,16,1,29,5,33,21,28,36,36,27,36,35,22,28,36,36,28,32,188,17
3324171,23.4,97.3,21,1,28,4,33,21,27,36,36,27,37,35,22,27,37,36,28,32,198,17
3326170,23.4,97.6,18,1,27,5,34,21,27,37,36,27,37,34,23,27,37,36,28,32,181,17
3328171,23.4,97.6,17,1,27,6,34,21,26,37,36,27,37,34,23,26,37,36,28,31,163,17
3330171,23.4,97.3,21,1,27,6,34,22,26,37,36,27,37,34,24,26,37,36,28,31,147,17
3332171,23.3,97.6,17,1,28,7,33,22,26,37,36,28,37,33,24,26,37,36,28,31,130,17
3334171,23.3,97.6,17,1,28,8,33,22,25,37,36,28,37,33,24,25,37,36,28,31,117,17
3336171,23.3,97.6,21,1,28,8,32,23,25,37,36,28,37,32,24,25,37,36,28,31,105,17
3338171,23.4,97.3,17,1,28,9,32,23,25,37,36,28,37,32,25,25,37,36,28,31,94,17
3340170,23.4,97.6,17,1,28,10,32,23,25,37,36,28,37,32,25,25,37,36,28,31,83,17
3342171,23.3,97.3,21,1,28,10,32,24,26,37,36,28,37,32,25,26,37,36,28,31,73,17
3344171,23.4,97.6,17,1,28,11,32,24,26,37,36,28,37,32,26,26,37,36,28,31,64,17
3346170,23.4,97.6,16,1,28,11,31,24,26,37,36,28,37,32,26,26,37,35,28,31,55,17
3348171,23.3,97.6,20,1,29,12,31,25,26,37,35,29,37,31,26,27,37,35,29,31,48,17
3350170,23.4,97.6,17,1,29,13,31,25,27,37,35,29,37,31,26,27,37,35,29,30,42,17
3352171,23.3,97.6,17,1,29,13,31,25,27,37,35,29,37,31,27,27,37,35,29,30,37,17
3354171,23.3,97.6,21,1,29,14,31,26,27,37,35,29,37,31,27,27,37,35,29,30,33,17
3356171,23.3,97.6,18,1,29,14,31,26,27,37,35,29,37,31,27,27,37,35,29,30,31,17
3358170,23.4,97.6,17,1,29,15,31,26,27,37,35,29,37,31,28,27,37,35,29,30,28,17
3360171,23.4,97.6,21,1,29,16,31,27,27,37,34,29,37,31,28,27,37,35,29,30,27,17
3362171,23.3,97.6,17,1,28,16,31,27,27,37,35,28,37,31,28,27,37,35,29,30,26,17
3364171,23.3,97.3,16,1,28,17,31,27,27,37,35,28,37,31,29,27,37,35,29,30,25,17
3366170,23.4,97.6,18,1,28,18,31,28,27,37,35,28,37,31,29,27,37,35,29,30,24,17
3368171,23.3,97.6,21,1,28,18,31,28,27,37,35,28,37,31,29,27,37,35,29,30,24,17
3370170,23.3,97.6,17,1,28,19,31,28,27,37,35,28,37,31,30,27,37,35,29,30,24,17
3372171,23.3,97.6,20,1,28,20,31,29,27,37,35,28,37,31,30,27,37,35,29,30,24,17
3374171,23.3,97.6,17,1,28,20,32,29,27,37,35,28,37,32,30,27,37,35,29,30,24,17
3376172,23.3,97.3,20,1,28,21,32,30,27,37,35,28,37,32,30,27,37,35,29,30,24,17
3378170,23.4,97.6,20,1,28,21,32,30,27,37,35,28,37,32,31,27,37,35,29,30,24,17
3380171,23.3,97.6,17,1,28,22,32,30,27,37,35,28,37,32,31,27,37,35,29,30,24,17
3382171,23.3,97.6,18,1,27,23,32,31,27,37,35,27,37,32,31,26,37,35,29,30,24,17
3384171,23.3,97.6,17,1,27,23,32,31,26,37,35,27,37,32,32,26,37,35,29,30,24,17
3386171,23.3,97.6,20,1,27,24,32,31,26,37,35,27,37,32,32,26,37,35,29,30,24,17
3388170,23.4,97.6,18,1,27,24,32,32,26,37,35,26,37,32,32,25,37,35,29,30,24,17
3390171,23.3,97.6,21,1,26,25,32,32,25,37,35,26,37,32,32,25,37,35,29,31,24,17
3392172,23.3,97.6,22,1,26,26,32,32,25,37,35,26,37,32,33,25,37,35,29,31,24,17
3394171,23.3,97.6,17,1,26,26,32,33,25,37,35,25,37,33,33,25,37,35,29,31,24,17
3396171,23.3,97.6,22,1,26,27,33,33,25,37,35,25,37,33,33,24,37,35,29,31,24,17
3398171,23.3,97.6,17,1,26,28,33,33,24,37,35,26,37,33,34,24,37,35,29,31,24,17
3400171,23.3,97.6,17,1,26,28,34,34,24,37,35,26,37,34,34,24,37,35,30,31,24,17
3402171,23.3,97.3,21,1,26,29,34,34,24,37,35,26,37,34,34,24,37,35,30,31,25,17
3404170,23.3,97.6,18,1,26,30,34,34,24,37,35,26,37,34,35,24,37,35,30,31,25,17
3406171,23.3,97.6,22,1,27,30,34,35,24,37,35,27,37,35,35,24,37,35,30,31,25,17
3408235,23.4,97.6,22,1,27,31,35,35,24,37,35,27,37,35,35,24,37,35,30,32,25,17
3410272,23.3,97.6,22,1,27,31,35,35,24,37,35,27,37,35,36,24,37,35,30,32,25,17
3412269,23.3,97.6,22,1,27,32,34,36,25,36,35,27,37,35,36,25,37,35,30,32,25,17
3414268,23.3,97.6,21,1,28,33,34,36,25,35,35,27,37,34,36,26,37,35,30,32,26,17
3416268,23.4,97.6,21,1,29,33,33,36,27,33,35,28,37,33,36,27,37,35,30,32,27,17
3418268,23.3,97.6,20,1,30,34,31,37,29,31,35,30,37,31,37,29,38,35,30,32,26,17
3420265,23.3,97.6,21,1,31,34,29,36,31,28,35,31,37,29,37,31,38,35,30,32,28,17
3422268,23.4,97.6,21,1,32,35,28,35,32,25,36,32,37,28,37,32,39,35,30,32,28,17
3424269,23.3,97.6,21,1,33,36,28,34,34,24,36,33,37,28,37,34,40,35,30,32,26,17
3426265,23.3,97.6,22,1,33,36,28,33,34,23,37,33,37,28,37,34,40,35,30,32,26,17
3428269,23.2,97.7,22,1,32,36,28,31,35,23,38,32,37,28,37,35,41,35,30,33,26,17
3430272,23.3,97.6,21,1,32,37,29,30,35,23,38,32,37,29,37,35,42,34,30,33,26,17
3432269,23.3,97.6,21,1,31,37,29,29,35,25,39,31,37,29,37,35,43,34,30,33,25,17
3434271,23.3,97.6,19,1,30,37,31,27,35,27,39,30,37,31,37,35,44,34,30,33,24,17
3436272,23.2,97.7,17,1,30,37,32,25,34,29,39,29,37,32,37,35,45,34,30,33,24,17
3438270,23.3,97.6,16,1,28,37,33,22,34,31,39,28,37,33,37,35,45,34,30,34,25,17
3440273,23.3,97.6,20,1,27,37,34,20,34,34,39,27,37,34,37,35,46,34,30,34,33,17
3442270,23.4,97.6,23,1,26,37,35,18,33,35,39,26,37,35,37,35,47,34,30,34,44,17
3444272,23.3,97.6,17,1,26,37,36,18,32,36,39,26,37,36,37,34,48,34,30,35,54,17
3446269,23.3,97.3,17,1,26,37,36,17,32,37,38,26,37,36,37,34,49,34,30,35,63,17
3448269,23.4,97.6,21,1,26,37,36,18,31,37,38,26,37,36,37,34,50,34,30,35,63,17
3450265,23.3,97.6,17,1,26,36,36,20,30,37,38,26,37,36,37,34,50,33,30,35,56,17
3452267,23.3,97.6,16,1,26,36,36,21,30,37,38,27,37,36,37,34,51,33,30,35,51,17
3454268,23.3,97.6,16,1,27,35,36,24,29,36,38,28,37,36,37,34,52,33,31,35,43,17
3456269,23.3,97.6,16,1,29,34,36,26,28,35,37,29,37,36,37,34,52,33,31,35,37,17
3458266,23.3,97.6,17,1,30,32,36,30,27,33,37,30,37,36,37,34,52,33,31,35,32,17
3460267,23.3,97.6,17,1,32,31,36,32,27,32,37,32,37,36,37,33,52,33,31,35,32,17
3462267,23.3,97.6,17,1,33,30,36,34,26,30,37,33,37,36,37,33,52,33,31,35,36,17
3464269,23.3,97.6,17,1,34,29,37,36,25,28,37,34,37,36,37,33,52,33,31,36,45,17
3466269,23.3,97.6,17,1,35,28,37,37,25,27,37,35,37,36,37,33,52,33,31,36,57,17
3468268,23.3,97.6,17,1,35,28,37,38,24,27,37,35,37,36,37,33,52,33,31,36,70,17
3470269,23.3,97.6,17,1,34,28,37,38,23,26,37,36,37,36,37,33,52,33,31,36,87,17
3472271,23.3,97.6,17,1,34,27,38,38,23,26,37,36,37,36,37,33,52,32,31,36,105,17
3474267,23.3,97.6,20,1,33,27,38,38,22,27,37,35,37,36,37,33,52,32,31,36,121,17
3476270,23.3,97.6,17,1,33,27,38,38,22,26,37,35,37,36,37,32,52,32,31,37,148,17
3478269,23.3,97.6,22,1,32,26,37,37,22,26,36,35,37,36,37,32,52,32,31,37,172,17
3480269,23.3,97.6,17,1,32,25,37,37,21,27,36,35,37,36,37,32,52,32,31,37,196,17
3482271,23.3,97.6,19,1,30,25,37,37,21,29,36,35,37,36,37,32,52,32,31,37,220,17
3484268,23.3,97.6,18,1,29,25,37,37,21,30,36,35,37,36,37,32,52,32,31,37,248,17
3486268,23.3,97.3,17,1,27,25,37,37,22,32,36,35,37,36,37,32,52,32,31,37,257,17
3488271,23.3,97.3,17,1,26,25,37,37,22,34,35,35,37,36,37,32,52,32,31,38,270,17
3490271,23.3,97.6,21,1,25,25,37,37,22,36,35,35,37,36,36,32,52,32,31,38,286,17
3492270,23.3,97.6,17,1,24,25,37,37,22,36,35,36,37,36,36,31,52,31,31,38,298,17
3494269,23.3,97.6,17,1,24,25,37,37,23,37,35,36,37,36,36,31,52,31,31,34,48,17
3496271,23.3,97.6,18,1,24,26,37,37,23,37,36,36,37,36,36,31,52,31,31,34,48,17
3498268,23.3,97.6,17,1,24,26,37,37,23,37,36,36,37,36,36,31,52,31,31,34,48,17
3500267,23.4,97.6,17,1,24,26,37,37,23,37,36,36,37,36,36,31,52,31,31,34,48,17
3502271,23.3,97.6,17,1,24,26,37,37,23,37,36,36,37,36,36,31,52,31,31,34,48,17
3504272,23.3,97.6,17,1,24,27,37,37,23,37,36,36,37,36,36,31,52,31,31,34,47,17
3506273,23.3,97.6,17,1,24,27,37,37,23,37,36,36,37,36,36,30,52,31,31,34,45,17
3508272,23.3,97.6,16,1,25,27,36,37,25,37,35,37,37,36,36,30,52,31,32,34,42,17
3510266,23.3,97.6,16,1,26,27,35,37,26,37,34,37,37,36,36,30,52,31,32,34,40,17
3512269,23.3,97.6,20,1,26,28,34,37,27,37,33,37,37,36,36,30,52,30,32,34,37,17
3514273,23.3,97.6,17,1,27,28,34,37,29,37,32,37,37,36,36,30,52,30,32,34,36,17
3516271,23.3,97.6,15,1,28,28,34,37,29,36,32,37,36,36,36,30,52,30,32,34,35,17
3518275,23.3,97.6,20,1,28,28,34,37,28,35,33,37,36,36,36,30,52,30,32,34,35,17
3520270,23.2,97.7,16,1,28,28,35,37,27,34,34,37,36,36,36,30,52,30,32,34,35,17
3522273,23.3,97.6,17,1,28,28,35,37,26,32,35,37,36,36,36,29,52,30,32,34,36,17
3524272,23.3,97.6,18,1,28,28,35,37,26,31,36,37,36,36,36,29,52,30,32,34,37,17
3526276,23.3,97.6,17,1,28,28,34,36,27,29,36,37,36,36,36,29,52,30,32,34,37,17
3528273,23.3,97.6,21,1,28,28,33,36,29,29,36,36,36,36,36,29,52,30,32,34,36,17
3530269,23.3,97.6,17,1,28,28,33,35,30,29,35,36,36,36,36,29,52,30,32,34,35,17
3532269,23.3,97.6,17,1,28,28,32,33,31,30,34,34,36,36,36,29,52,30,32,34,33,17
3534275,23.3,97.6,21,1,28,28,31,33,32,31,32,33,36,36,36,29,52,29,32,33,33,17
3536278,23.3,97.6,21,1,28,29,31,32,32,32,31,31,36,36,36,29,52,29,32,33,33,17
3538274,23.4,97.6,17,1,29,29,30,32,32,33,31,30,36,37,36,28,52,29,32,33,34,17
3540274,23.3,97.6,17,1,29,29,28,32,32,33,30,29,35,41,35,28,52,29,32,33,38,17
3542278,23.3,97.6,17,1,29,28,27,32,31,33,30,29,33,45,34,28,52,29,32,33,45,17
3544275,23.3,97.6,18,1,29,28,26,32,32,33,30,28,34,49,34,28,52,29,32,33,53,17
3546277,23.3,97.6,22,1,29,28,27,32,32,32,30,28,38,53,34,28,52,29,32,34,65,17
3548277,23.3,97.6,20,1,30,28,27,32,32,31,29,27,43,56,36,28,52,29,32,34,77,17
3550274,23.4,97.6,17,1,30,28,28,32,32,30,29,26,48,53,41,28,52,29,32,35,82,17
3552278,23.3,97.6,18,1,31,28,29,32,33,30,29,24,54,47,46,28,52,29,32,35,90,17
3554279,23.3,97.6,20,1,32,28,29,31,32,30,29,23,58,41,50,27,52,28,32,35,102,17
3556284,23.3,97.6,17,1,32,28,28,31,32,30,28,24,59,34,54,27,52,28,32,35,112,17
3558278,23.3,97.6,17,1,32,27,28,30,32,30,29,24,55,31,56,27,52,28,32,34,107,17
3560270,23.3,97.6,21,1,32,27,27,29,32,30,29,26,49,30,56,26,52,28,33,34,92,17
3562273,23.2,97.4,21,1,31,28,26,28,32,30,29,27,43,32,56,26,52,28,33,34,81,17
3564259,23.3,97.6,21,1,31,28,24,28,31,30,29,28,36,35,56,26,52,29,33,33,78,17
3566254,23.3,97.6,22,1,31,28,22,28,31,30,30,29,33,38,56,26,52,29,33,33,80,17
3568247,23.3,97.6,17,1,31,28,20,28,31,30,30,28,37,35,56,27,52,30,33,33,82,17
3570244,23.4,97.6,20,1,30,28,18,29,31,29,31,27,43,33,56,28,52,30,33,34,90,17
3572241,23.3,97.6,21,1,30,28,18,29,31,29,31,27,49,34,56,29,52,31,33,34,100,17
3574234,23.3,97.6,16,1,29,27,19,30,32,29,31,26,56,35,56,30,50,31,33,34,110,17
3576227,23.3,97.6,17,1,28,26,20,30,32,28,31,26,59,35,56,31,46,32,33,34,112,17
3578221,23.3,97.6,17,1,27,25,22,31,31,29,31,26,56,39,56,33,42,32,33,38,270,17
3580216,23.3,97.6,17,1,26,23,24,31,31,29,30,27,49,42,56,36,41,32,33,37,219,17
3582209,23.4,97.6,19,1,26,24,26,31,31,30,30,28,43,42,56,38,40,32,33,37,190,17
3584203,23.3,97.6,16,1,26,26,27,32,31,30,29,29,37,45,54,40,40,31,32,37,172,17
3586194,23.3,97.6,17,1,25,28,28,33,31,30,29,30,31,48,48,43,42,30,31,36,168,17
3588190,23.4,97.6,17,1,25,30,28,33,31,29,28,30,30,50,43,40,45,29,30,36,149,17
3590185,23.3,97.6,17,1,25,31,29,34,31,27,28,31,35,53,38,37,43,27,29,36,143,17
3592182,23.3,97.6,23,1,25,32,29,34,32,26,28,30,41,56,33,35,40,25,29,35,152,17
3594179,23.3,97.6,17,1,25,32,30,33,32,24,28,30,48,54,30,33,38,23,29,33,67,17
3596178,23.3,97.6,21,1,25,31,30,33,33,22,30,28,54,49,30,31,36,22,30,32,72,17
3598179,23.4,97.6,21,1,25,33,30,33,33,21,30,27,58,46,30,32,33,21,30,32,82,17
3600180,23.3,97.6,22,1,25,38,30,33,33,20,30,27,59,46,30,32,33,20,30,33,88,17
3602181,23.3,97.6,17,1,25,43,30,33,33,20,29,27,58,46,30,33,33,20,29,33,92,17
3604182,23.3,97.6,20,1,25,49,30,33,33,21,27,28,54,49,30,33,33,21,27,33,93,17
3606183,23.4,97.6,18,1,25,54,30,33,32,22,25,32,47,54,30,33,32,23,24,33,102,17
3608183,23.3,97.6,21,1,25,55,30,33,31,24,23,38,41,56,30,33,31,25,22,33,105,17
3610180,23.3,97.6,17,1,26,55,30,33,29,26,21,44,34,56,30,32,29,26,20,33,109,17
3612177,23.3,97.6,17,1,26,55,30,33,27,28,20,50,28,56,30,32,27,28,20,33,123,17
3614177,23.4,97.6,18,1,26,55,31,33,24,30,20,55,26,56,31,32,24,30,19,33,143,17
3616177,23.3,97.6,17,1,27,55,31,33,22,31,20,57,26,56,31,32,22,31,19,33,153,17
3618178,23.3,97.6,21,1,27,55,31,33,21,32,19,57,26,56,31,32,21,32,19,33,158,17
3620177,23.4,97.6,17,1,27,55,32,33,20,32,19,57,26,56,31,32,20,33,18,33,164,17
3622177,23.4,97.6,20,1,26,55,32,33,19,33,18,57,26,56,31,32,19,33,18,33,169,17
3624177,23.3,97.6,17,1,26,55,32,33,19,33,17,57,26,56,32,31,19,33,17,33,172,17
3626177,23.3,97.6,17,1,26,55,32,33,19,33,17,57,26,56,32,31,19,34,17,33,174,17
3628177,23.4,97.6,22,1,26,55,32,33,19,34,17,57,25,56,32,31,19,34,17,33,174,17
3630177,23.4,97.6,20,1,25,55,32,33,19,34,17,57,25,56,32,31,19,34,17,33,174,17
3632177,23.4,97.6,17,1,25,55,32,33,19,34,18,57,25,56,33,31,19,34,18,33,174,17
3634178,23.3,97.6,21,1,24,55,33,33,19,34,18,57,24,56,33,31,19,34,18,33,175,17
3636177,23.3,97.6,22,1,24,55,33,34,19,34,18,57,23,56,33,30,19,34,18,33,176,17
3638177,23.4,97.6,17,1,23,55,33,34,19,34,17,57,23,56,33,30,19,34,17,33,177,17
3640177,23.3,97.6,16,1,23,55,33,34,19,34,17,57,22,56,33,30,19,34,17,33,178,17
3642176,23.4,97.6,18,1,23,55,34,34,20,34,17,57,22,56,34,30,20,34,17,33,180,17
3644177,23.3,97.6,17,1,22,55,34,34,20,34,16,57,22,56,34,30,20,34,16,33,180,17
3646177,23.3,97.6,17,1,23,55,34,34,21,34,16,57,23,56,34,30,21,34,17,33,178,17
3648177,23.3,97.6,18,1,23,55,35,34,21,34,16,57,23,56,35,30,22,35,17,33,175,17
3650178,23.4,97.6,17,1,23,55,35,34,22,35,17,57,23,56,35,29,22,35,17,33,171,17
3652177,23.4,97.6,22,1,23,55,35,34,22,35,18,57,23,56,35,29,23,35,18,33,166,17
3654177,23.4,97.6,17,1,23,55,35,34,23,35,19,57,22,56,36,29,23,35,19,34,162,17
3656177,23.4,97.6,17,1,22,55,36,34,24,35,19,57,22,56,36,29,24,35,20,34,160,17
3658177,23.4,97.6,17,1,21,55,36,34,24,35,20,57,21,55,36,29,25,35,20,34,157,17
3660177,23.4,97.6,17,1,20,55,36,34,25,35,20,57,19,53,36,29,25,35,20,34,156,17
3662177,23.4,97.6,17,1,19,55,36,34,26,35,20,57,18,52,36,28,26,35,20,33,154,17
3664177,23.3,97.6,22,1,18,55,36,34,26,35,20,57,18,50,36,28,26,35,20,33,152,17
3666178,23.4,97.6,17,1,18,55,36,34,27,35,20,57,18,48,36,28,26,36,20,33,150,17
3668177,23.4,97.6,17,1,18,55,36,34,27,36,20,57,18,46,36,28,27,36,19,33,146,17
3670177,23.4,97.6,21,1,18,55,36,34,27,36,19,57,18,44,36,28,27,36,20,33,141,17
3672177,23.4,97.6,18,1,19,55,36,34,27,36,19,57,19,42,36,28,27,35,24,33,129,17
3674177,23.4,97.6,17,1,20,55,36,34,27,36,19,57,20,41,36,27,28,34,27,33,121,17
3676176,23.4,97.6,22,1,20,55,36,34,27,36,19,57,20,39,36,27,28,33,30,33,115,17
3678177,23.4,97.6,18,1,21,55,36,34,27,36,19,57,21,38,36,27,29,32,34,34,112,17
3680177,23.4,97.6,17,1,22,55,36,34,27,36,20,57,22,36,35,27,29,31,36,34,108,17
3682178,23.4,97.6,17,1,22,55,35,34,27,36,18,57,23,36,35,28,29,32,31,33,108,17
3684177,23.4,97.6,17,1,23,55,35,34,27,36,18,57,23,35,35,28,28,33,27,33,109,17
3686177,23.3,97.6,21,1,24,55,35,34,28,36,17,57,24,35,35,28,28,34,23,33,112,17
3688177,23.4,97.6,17,1,24,55,35,34,28,36,17,57,25,35,35,28,28,35,19,33,117,17
3690177,23.4,97.6,18,1,25,55,35,34,28,36,16,57,25,35,35,29,28,36,16,33,123,17
3692177,23.4,97.6,19,1,25,55,35,34,28,36,17,57,25,35,35,29,27,36,17,33,121,17
3694177,23.3,97.6,17,1,25,55,35,34,27,35,17,57,25,35,35,29,27,36,17,33,120,17
3696177,23.4,97.6,17,1,25,55,35,34,27,35,18,57,25,35,35,30,27,36,18,33,118,17
3698177,23.4,97.6,22,1,25,55,35,34,27,35,18,57,24,35,35,30,27,35,18,33,117,17
3700177,23.4,97.6,17,1,24,55,35,35,27,35,19,57,24,35,34,30,27,36,19,33,116,17
3702177,23.4,97.6,17,1,23,55,34,35,27,36,19,57,23,35,34,31,27,36,20,33,114,17
3704177,23.4,97.6,22,1,22,54,34,35,28,36,20,57,22,35,34,31,28,36,20,33,111,17
3706177,23.4,97.6,17,1,21,53,34,35,28,36,21,57,21,35,33,31,28,36,21,33,109,17
3708177,23.3,97.6,18,1,20,52,33,35,28,36,22,57,20,35,33,31,28,36,22,33,107,17
3710177,23.4,97.6,21,1,20,51,33,35,28,36,22,57,19,35,33,32,28,36,23,33,104,17
3712177,23.4,97.6,17,1,19,50,33,35,28,36,23,57,19,35,33,32,28,36,24,33,100,17
3714178,23.4,97.3,16,1,19,49,33,35,28,36,24,57,20,35,33,32,28,36,24,33,96,17
3716177,23.4,97.6,22,1,20,48,33,35,28,36,24,57,21,35,33,33,28,36,24,33,90,17
3718177,23.4,97.6,22,1,21,47,33,35,28,35,24,57,22,35,34,33,28,35,24,33,84,17
3720236,23.3,97.6,22,1,23,46,34,35,28,35,24,57,23,35,34,33,28,35,24,33,80,17
3722240,23.5,97.6,20,1,24,46,34,35,28,38,24,57,25,35,34,34,27,38,23,33,78,17
3724279,23.4,97.6,22,1,26,45,34,35,27,40,23,57,27,35,34,34,27,40,22,34,78,17
3726276,23.4,97.6,22,1,28,44,34,35,26,44,23,57,28,35,34,34,26,44,21,34,85,17
3728276,23.4,97.6,22,1,30,43,33,35,25,48,24,57,30,35,33,35,25,47,20,35,95,17
3730277,23.4,97.6,23,1,32,42,32,35,24,51,25,57,32,35,32,35,23,50,19,35,112,17
3732275,23.4,97.6,22,1,33,41,31,35,22,52,26,57,33,35,31,35,22,51,19,35,122,17
3734275,23.4,97.6,21,1,34,40,30,35,19,53,27,57,34,35,30,35,19,52,19,35,133,17
3736271,23.4,97.6,21,1,35,39,28,38,18,53,28,57,35,35,28,38,16,52,18,35,144,17
3738271,23.4,97.6,22,1,34,38,28,40,17,53,29,56,35,35,27,43,14,52,18,35,155,17
3740275,23.4,97.6,21,1,34,37,28,42,17,53,30,52,35,36,28,49,12,52,18,35,161,17
3742277,23.3,97.6,17,1,33,36,28,44,18,53,32,48,35,36,32,55,10,52,18,36,165,17
3744270,23.35,97.6,21,1,32,36,29,48,21,51,33,42,34,35,36,61,10,52,18,36,174,17
3746275,23.4,97.6,22,1,30,35,31,47,24,47,34,36,36,35,41,65,10,52,19,36,172,17
3748273,23.4,97.6,19,1,30,34,32,47,26,43,34,34,41,34,44,66,10,52,19,37,172,17
3750270,23.4,97.6,17,1,29,33,32,47,27,39,34,37,46,33,45,66,11,52,19,37,172,17
3752271,23.3,97.6,21,1,28,31,31,48,28,34,32,41,51,33,39,66,11,52,19,37,178,17
3754274,23.4,97.6,17,1,28,29,32,44,28,32,30,46,56,33,34,66,12,52,19,36,191,17
3756274,23.3,97.6,19,1,27,27,33,43,28,30,28,53,59,33,30,66,13,52,19,36,213,17
3758278,23.4,97.6,17,1,27,26,33,41,29,29,27,54,59,34,26,66,13,52,19,36,222,17
3760277,23.4,97.6,20,1,26,24,34,38,29,27,27,50,57,35,24,66,14,52,19,35,211,17
3762277,23.4,97.6,17,1,24,23,34,36,30,26,26,46,54,35,26,66,15,52,19,34,194,17
3764276,23.4,97.6,20,1,23,22,32,36,30,26,26,41,50,36,27,65,15,52,19,33,176,17
3766280,23.4,97.6,18,1,21,20,29,35,31,27,25,35,45,36,28,64,16,52,19,32,159,17
3768280,23.4,97.6,21,1,19,19,26,34,32,28,25,31,40,36,30,61,17,52,19,31,145,17
3770277,23.3,97.6,23,1,17,17,24,31,32,30,25,30,36,36,31,58,18,52,20,31,133,17
3772277,23.3,97.6,19,1,15,16,24,28,31,31,26,29,33,35,33,54,18,52,20,30,120,17
3774273,23.4,97.6,17,1,13,16,24,24,30,33,28,27,30,34,33,49,19,52,20,29,111,17
3776277,23.3,97.6,17,1,12,16,26,20,28,34,30,27,29,32,33,45,20,52,20,28,104,17
3778284,23.4,97.6,18,1,12,16,26,19,27,34,31,26,28,32,32,42,20,52,20,28,97,17
3780281,23.4,97.6,17,1,13,17,25,20,28,34,31,25,28,31,29,39,21,52,20,28,86,17
3782281,23.4,97.6,17,1,16,18,23,22,30,33,30,25,29,31,27,36,22,52,20,28,74,17
3784282,23.4,97.6,17,1,19,19,21,26,32,32,28,25,30,30,25,34,22,52,20,32,306,17
3786285,23.4,97.6,17,1,23,20,19,29,34,31,27,25,32,29,23,32,23,52,20,32,267,17
3788284,23.4,97.6,19,1,28,20,19,32,36,30,26,26,32,28,23,31,24,52,20,32,225,17
3790284,23.3,97.6,16,1,32,21,19,33,37,30,26,27,32,27,23,30,24,52,20,32,184,17
3792287,23.4,97.6,23,1,35,22,21,33,36,31,27,27,32,27,25,30,25,52,20,32,151,17
