Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count,SNR_Diff
149500,35.34570239,44.22463663,33,0,49,51,50,50,52,52,49,,,,,,,,,50.42857142857143,1.6190476190476186,7,0.0
149600,34.95592277,57.25993663,58,0,50,51,49,50,51,51,49,,,,,,,,,50.142857142857146,0.8095238095238096,7,-0.2857142857142847
149700,33.70795235,57.72186871,89,0,51,52,49,50,50,50,50,,,,,,,,,50.285714285714285,0.9047619047619028,7,0.1428571428571388
149800,33.03828624,43.9330717,57,0,51,50,50,51,50,50,51,,,,,,,,,50.42857142857143,0.28571428571428625,7,0.1428571428571459
149900,36.9066692,54.74852172,63,0,50,49,49,50,51,50,51,,,,,,,,,50.0,0.6666666666666697,7,-0.4285714285714306
150000,34.15265428,45.73039098,52,0,50,47,49,50,49,50,52,,,,,,,,,49.57142857142857,2.2857142857142887,7,-0.4285714285714306
150100,33.83345502,56.05280625,5,0,48,47,48,50,49,50,52,,,,,,,,,49.142857142857146,2.809523809523815,7,-0.4285714285714235
150200,30.20513653,59.944758,23,0,48,49,48,49,50,50,52,,,,,,,,,49.42857142857143,1.9523809523809526,7,0.2857142857142847
150300,32.72998262,40.60052011,49,0,49,51,48,50,51,48,53,,,,,,,,,50.0,3.333333333333334,7,0.5714285714285694
150400,33.04156495,57.94731732,31,0,50,52,50,51,51,48,53,,,,,,,,,50.714285714285715,2.5714285714285725,7,0.7142857142857153
150500,33.19058225,52.45261067,18,0,50,51,51,51,50,50,52,,,,,,,,,50.714285714285715,0.5714285714285717,7,0.0
150600,34.64137895,59.46765238,50,0,49,51,50,52,51,51,52,,,,,,,,,50.857142857142854,1.1428571428571406,7,0.1428571428571388
150700,34.26882037,49.30019035,32,0,50,50,50,50,50,52,52,,,,,,,,,50.57142857142857,0.9523809523809496,7,-0.2857142857142847
150800,34.86324074,56.94775861,26,0,50,50,51,50,50,51,51,,,,,,,,,50.42857142857143,0.2857142857142845,7,-0.1428571428571388
150900,36.11906609,41.24788137,46,0,50,49,51,49,50,51,50,,,,,,,,,50.0,0.6666666666666673,7,-0.4285714285714306
151000,36.50388591,46.705581,13,0,50,50,50,50,49,50,50,,,,,,,,,49.857142857142854,0.14285714285714282,7,-0.1428571428571459
151100,35.74498461,41.34033076,93,0,51,51,50,51,49,48,50,,,,,,,,,50.0,1.3333333333333321,7,0.1428571428571459
151200,37.64418957,59.50686267,87,0,51,51,51,52,49,48,50,,,,,,,,,50.285714285714285,1.9047619047619,7,0.2857142857142847
151300,30.14586066,56.33947815,71,0,51,50,51,53,51,49,50,,,,,,,,,50.714285714285715,1.5714285714285747,7,0.4285714285714306
151400,31.56622389,57.05094842,11,0,50,49,50,53,52,51,50,,,,,,,,,50.714285714285715,1.9047619047619053,7,0.0
151500,30.060503,58.75930463,78,0,51,49,49,52,51,51,50,,,,,,,,,50.42857142857143,1.2857142857142865,7,-0.2857142857142847
151600,35.17979771,41.70206972,81,0,50,52,50,50,51,51,49,,,,,,,,,50.42857142857143,0.952380952380953,7,0.0
151700,37.18424439,47.71195185,77,0,50,52,51,50,51,50,48,,,,,,,,,50.285714285714285,1.5714285714285694,7,-0.1428571428571459
151800,31.94785837,41.42069778,11,0,49,52,50,51,53,50,49,,,,,,,,,50.57142857142857,2.2857142857142883,7,0.2857142857142847
151900,37.41627636,44.21586203,64,0,50,49,50,49,52,48,49,,,,,,,,,49.57142857142857,1.6190476190476177,7,-1.0
152000,30.48213912,44.58731554,83,0,51,48,51,51,51,48,49,,,,,,,,,49.857142857142854,2.142857142857142,7,0.2857142857142847
152100,37.47548821,49.38214422,58,0,52,47,50,51,50,48,50,,,,,,,,,49.714285714285715,2.9047619047619047,7,-0.1428571428571388
152200,32.8129815,45.37124335,65,0,52,48,50,51,51,49,51,,,,,,,,,50.285714285714285,1.9047619047619044,7,0.5714285714285694
152300,30.81136663,42.01956214,46,0,49,50,48,49,52,49,52,,,,,,,,,49.857142857142854,2.4761904761904767,7,-0.4285714285714306
152400,33.88697407,43.34982178,53,0,49,52,49,49,52,48,53,,,,,,,,,50.285714285714285,3.904761904761905,7,0.4285714285714306
152500,32.05421254,42.94551127,3,0,49,52,49,51,51,47,53,,,,,,,,,50.285714285714285,4.238095238095237,7,0.0
152600,32.27898322,59.46153596,64,0,49,50,50,50,52,48,52,,,,,,,,,50.142857142857146,2.142857142857142,7,-0.1428571428571388
152700,32.45831972,55.18585014,8,0,48,50,49,50,51,50,52,,,,,,,,,50.0,1.6666666666666614,7,-0.1428571428571459
152800,36.42420718,59.35522931,44,0,50,50,50,48,50,52,51,,,,,,,,,50.142857142857146,1.4761904761904752,7,0.1428571428571459
152900,34.31329021,48.79480973,29,0,51,51,51,49,50,52,50,,,,,,,,,50.57142857142857,0.9523809523809529,7,0.4285714285714235
153000,32.49046159,45.56736963,55,0,52,51,51,49,50,52,50,,,,,,,,,50.714285714285715,1.2380952380952388,7,0.1428571428571459
153100,34.88267027,55.96586394,13,0,51,51,51,50,51,51,50,,,,,,,,,50.714285714285715,0.23809523809523703,7,0.0
153200,35.72920539,46.52507836,69,0,50,49,51,49,51,51,49,,,,,,,,,50.0,1.0,7,-0.7142857142857153
153300,32.18099201,45.98766747,80,0,50,49,51,49,51,51,49,,,,,,,,,50.0,1.0,7,0.0
153400,33.30839281,44.65011984,16,0,50,49,51,49,50,51,50,,,,,,,,,50.0,0.6666666666666673,7,0.0
153500,30.97508875,42.59357956,10,0,51,50,50,50,51,52,51,,,,,,,,,50.714285714285715,0.571428571428573,7,0.7142857142857153
153600,31.4491948,45.12926122,15,0,51,49,50,49,51,51,51,,,,,,,,,50.285714285714285,0.9047619047619055,7,-0.4285714285714306
153700,35.44894283,47.10639497,88,0,52,49,50,49,50,51,51,,,,,,,,,50.285714285714285,1.2380952380952395,7,0.0
153800,31.45150678,53.47988416,53,0,51,49,50,47,50,51,51,,,,,,,,,49.857142857142854,2.142857142857145,7,-0.4285714285714306
153900,34.20130707,41.25129684,47,0,50,50,50,48,50,50,50,,,,,,,,,49.714285714285715,0.5714285714285706,7,-0.1428571428571388
154000,35.67237009,44.21013879,11,0,50,49,51,49,50,49,49,,,,,,,,,49.57142857142857,0.6190476190476181,7,-0.1428571428571459
154100,30.85501538,56.18047281,65,0,50,50,52,49,48,48,49,,,,,,,,,49.42857142857143,1.952380952380951,7,-0.1428571428571388
154200,34.53849776,42.93843847,87,0,49,49,51,49,49,48,48,,,,,,,,,49.0,0.9999999999999992,7,-0.4285714285714306
154300,32.05250227,46.85290293,83,0,49,49,50,50,50,48,48,,,,,,,,,49.142857142857146,0.809523809523811,7,0.1428571428571459
154400,37.703415,57.29317844,63,0,50,51,50,51,52,49,48,,,,,,,,,50.142857142857146,1.8095238095238109,7,1.0
154500,33.86836517,43.09850622,8,0,51,53,51,51,50,49,47,,,,,,,,,50.285714285714285,3.5714285714285743,7,0.1428571428571388
154600,36.4479404,41.65473671,11,0,50,52,50,51,50,50,47,,,,,,,,,50.0,2.3333333333333335,7,-0.2857142857142847
154700,34.40181234,49.6907599,5,0,49,51,51,50,50,51,47,,,,,,,,,49.857142857142854,2.1428571428571455,7,-0.1428571428571459
154800,30.34730026,46.04839023,26,0,49,50,51,51,50,50,47,,,,,,,,,49.714285714285715,1.9047619047619078,7,-0.1428571428571388
154900,35.065211,51.26816729,14,0,50,51,51,50,50,49,47,,,,,,,,,49.714285714285715,1.9047619047619033,7,0.0
155000,37.61122674,56.07609781,26,0,51,51,51,51,50,50,48,,,,,,,,,50.285714285714285,1.2380952380952357,7,0.5714285714285694
155100,34.81289456,42.74296976,39,0,51,50,51,51,51,51,48,,,,,,,,,50.42857142857143,1.285714285714282,7,0.1428571428571459
155200,36.55351088,51.61398169,94,0,51,48,51,51,49,51,48,,,,,,,,,49.857142857142854,2.1428571428571415,7,-0.5714285714285765
155300,37.07365171,50.11017521,61,0,50,48,50,51,48,50,48,,,,,,,,,49.285714285714285,1.57142857142857,7,-0.5714285714285694
155400,31.82463818,42.88157572,83,0,49,50,50,50,48,50,49,,,,,,,,,49.42857142857143,0.6190476190476192,7,0.1428571428571459
155500,31.69635872,52.47996971,71,0,49,50,50,49,49,50,49,,,,,,,,,49.42857142857143,0.28571428571428586,7,0.0
155600,34.88784791,45.47280836,11,0,51,49,50,49,51,50,49,,,,,,,,,49.857142857142854,0.809523809523809,7,0.4285714285714235
155700,33.28822776,49.75668637,74,0,51,48,49,48,51,51,49,,,,,,,,,49.57142857142857,1.952380952380954,7,-0.2857142857142847
155800,36.71889042,41.64544649,28,0,51,48,48,49,50,52,50,,,,,,,,,49.714285714285715,2.238095238095234,7,0.1428571428571459
155900,37.20018499,49.19168114,64,0,51,50,48,48,50,50,50,,,,,,,,,49.57142857142857,1.2857142857142847,7,-0.1428571428571459
156000,32.82737103,46.12926936,34,0,51,52,48,49,48,50,50,,,,,,,,,49.714285714285715,2.2380952380952395,7,0.1428571428571459
156100,31.89496447,56.44762422,100,0,52,53,48,51,49,50,50,,,,,,,,,50.42857142857143,2.952380952380953,7,0.7142857142857153
156200,36.24420412,41.13957454,26,0,50,53,49,52,49,50,50,,,,,,,,,50.42857142857143,2.285714285714286,7,0.0
156300,32.19844828,48.3721455,28,0,50,53,50,53,50,51,50,,,,,,,,,51.0,2.000000000000003,7,0.5714285714285694
156400,36.58091455,49.16862848,93,0,49,53,48,51,50,50,50,,,,,,,,,50.142857142857146,2.4761904761904767,7,-0.8571428571428541
156500,33.38990603,54.50012153,2,0,49,52,49,50,49,50,49,,,,,,,,,49.714285714285715,1.2380952380952366,7,-0.4285714285714306
156600,35.34039919,51.4857515,70,0,48,52,50,49,50,48,49,,,,,,,,,49.42857142857143,1.9523809523809519,7,-0.2857142857142847
156700,30.76428251,53.34424674,73,0,49,51,52,49,52,49,49,,,,,,,,,50.142857142857146,2.142857142857145,7,0.7142857142857153
156800,34.9908746,55.54098571,84,0,49,52,52,50,53,50,49,,,,,,,,,50.714285714285715,2.571428571428571,7,0.5714285714285694
156900,33.61414143,57.24405947,97,0,49,51,51,50,51,50,48,,,,,,,,,50.0,1.3333333333333284,7,-0.7142857142857153
157000,34.69286771,46.27750993,98,0,50,50,52,51,50,50,48,,,,,,,,,50.142857142857146,1.4761904761904787,7,0.1428571428571459
157100,31.34411366,50.76045411,7,0,50,49,50,51,49,49,47,,,,,,,,,49.285714285714285,1.5714285714285694,7,-0.8571428571428612
157200,35.89498996,56.80216157,82,0,50,50,51,51,50,49,47,,,,,,,,,49.714285714285715,1.9047619047619027,7,0.4285714285714306
157300,36.90237662,59.78902262,65,0,50,51,48,49,48,49,48,,,,,,,,,49.0,1.3333333333333355,7,-0.7142857142857153
157400,31.7339184,57.79038622,65,0,49,50,49,49,49,49,48,,,,,,,,,49.0,0.33333333333333615,7,0.0
157500,30.76571644,47.42934525,13,0,51,51,49,51,49,49,49,,,,,,,,,49.857142857142854,1.1428571428571441,7,0.8571428571428541
157600,30.18910869,43.90333034,65,0,50,50,50,51,48,50,49,,,,,,,,,49.714285714285715,0.9047619047619025,7,-0.1428571428571388
157700,35.135772,49.78785075,98,0,51,51,51,52,49,50,50,,,,,,,,,50.57142857142857,0.9523809523809502,7,0.8571428571428541
157800,34.85675229,54.83282904,91,0,50,49,50,53,49,51,50,,,,,,,,,50.285714285714285,1.904761904761906,7,-0.2857142857142847
157900,34.3735793,49.85138142,44,0,51,51,50,53,50,48,50,,,,,,,,,50.42857142857143,2.285714285714286,7,0.1428571428571459
158000,31.85557677,49.66361727,4,0,50,51,49,51,49,48,51,,,,,,,,,49.857142857142854,1.4761904761904765,7,-0.5714285714285765
158100,33.12724797,56.76460842,36,0,50,51,50,49,49,48,51,,,,,,,,,49.714285714285715,1.2380952380952372,7,-0.1428571428571388
158200,34.75581068,47.22807558,83,0,50,50,50,48,50,50,51,,,,,,,,,49.857142857142854,0.8095238095238072,7,0.1428571428571388
158300,33.97413487,57.1958935,70,0,51,51,51,49,51,52,51,,,,,,,,,50.857142857142854,0.8095238095238084,7,1.0
158400,37.90228416,48.13609602,46,0,53,51,51,52,51,52,52,,,,,,,,,51.714285714285715,0.5714285714285706,7,0.8571428571428612
158500,31.09151802,46.56466211,6,0,52,51,50,52,51,51,53,,,,,,,,,51.42857142857143,0.9523809523809508,7,-0.2857142857142847
158600,35.56115643,49.07979822,43,0,52,50,50,52,51,50,53,,,,,,,,,51.142857142857146,1.4761904761904747,7,-0.2857142857142847
158700,33.23455014,55.24893917,47,0,50,50,51,51,52,50,53,,,,,,,,,51.0,1.3333333333333337,7,-0.1428571428571459
158800,33.42559692,42.52004056,93,0,51,48,52,51,51,51,52,,,,,,,,,50.857142857142854,1.809523809523806,7,-0.1428571428571459
158900,35.74078213,43.92838432,64,0,51,47,52,51,50,51,51,,,,,,,,,50.42857142857143,2.619047619047618,7,-0.4285714285714235
159000,35.53948921,59.02889651,31,0,50,49,51,50,50,50,51,,,,,,,,,50.142857142857146,0.47619047619047566,7,-0.2857142857142847
159100,37.93004795,43.50983255,53,0,51,51,51,49,51,49,51,,,,,,,,,50.42857142857143,0.9523809523809529,7,0.2857142857142847
159200,31.02715432,51.35454636,7,0,50,52,50,49,49,50,50,,,,,,,,,50.0,0.9999999999999991,7,-0.4285714285714306
159300,30.8328772,51.58628933,97,0,50,52,49,51,48,50,50,,,,,,,,,50.0,1.6666666666666672,7,0.0
159400,35.79471054,49.79248924,36,0,48,51,49,50,48,51,50,,,,,,,,,49.57142857142857,1.6190476190476193,7,-0.4285714285714306
159500,34.62709534,52.89490497,48,0,49,51,49,48,48,51,50,,,,,,,,,49.42857142857143,1.6190476190476168,7,-0.1428571428571388
159600,32.19328533,44.59653452,36,0,51,50,51,47,49,50,50,,,,,,,,,49.714285714285715,1.9047619047619033,7,0.2857142857142847
159700,30.63535495,51.05324536,68,0,51,50,51,48,49,50,50,,,,,,,,,49.857142857142854,1.1428571428571421,7,0.1428571428571388
159800,30.685266,47.4434651,66,0,52,50,50,49,51,50,49,,,,,,,,,50.142857142857146,1.14285714285714,7,0.2857142857142918
159900,37.153527,53.23334519,72,0,50,51,50,49,50,51,49,,,,,,,,,50.0,0.6666666666666673,7,-0.1428571428571459
160000,31.5349386,42.82447087,27,0,50,51,50,50,49,52,49,,,,,,,,,50.142857142857146,1.1428571428571435,7,0.1428571428571459
160100,32.5869725,51.41754834,32,0,48,51,51,51,48,51,49,,,,,,,,,49.857142857142854,2.142857142857142,7,-0.2857142857142918
160200,31.81325122,43.70540711,13,0,49,51,51,49,48,51,49,,,,,,,,,49.714285714285715,1.5714285714285718,7,-0.1428571428571388
160300,32.83997045,45.57286126,66,0,50,51,50,48,49,49,49,,,,,,,,,49.42857142857143,0.9523809523809538,7,-0.2857142857142847
160400,30.55539074,44.37419601,4,0,50,50,49,47,50,49,49,,,,,,,,,49.142857142857146,1.1428571428571417,7,-0.2857142857142847
160500,34.15247833,43.6567556,60,0,50,49,50,49,50,48,49,,,,,,,,,49.285714285714285,0.5714285714285724,7,0.1428571428571388
160600,30.54090051,56.51421903,87,0,50,48,50,50,49,50,50,,,,,,,,,49.57142857142857,0.6190476190476186,7,0.2857142857142847
160700,36.40285206,45.71415135,89,0,50,49,50,51,50,49,50,,,,,,,,,49.857142857142854,0.476190476190477,7,0.2857142857142847
160800,31.86969666,58.54247564,45,0,49,50,49,50,51,49,51,,,,,,,,,49.857142857142854,0.8095238095238108,7,0.0
160900,34.32009532,59.39853051,46,0,49,50,48,50,52,50,51,,,,,,,,,50.0,1.6666666666666705,7,0.1428571428571459
161000,37.0406327,51.4252094,8,0,49,52,48,49,52,51,52,,,,,,,,,50.42857142857143,2.952380952380954,7,0.4285714285714306
161100,35.20701895,42.86002245,67,0,50,51,48,50,51,51,52,,,,,,,,,50.42857142857143,1.6190476190476206,7,0.0
161200,34.26366229,47.49096487,82,0,50,49,49,50,50,50,53,,,,,,,,,50.142857142857146,1.809523809523805,7,-0.2857142857142847
161300,32.59467002,55.95464527,24,0,50,48,49,51,50,51,53,,,,,,,,,50.285714285714285,2.57142857142857,7,0.1428571428571388
161400,32.6640153,47.34781457,42,0,50,49,51,50,49,50,52,,,,,,,,,50.142857142857146,1.1428571428571457,7,-0.1428571428571388
161500,35.35589564,41.74034437,84,0,51,50,51,51,48,52,52,,,,,,,,,50.714285714285715,1.9047619047619053,7,0.5714285714285694
161600,37.95311489,51.13569822,88,0,50,50,52,50,49,51,51,,,,,,,,,50.42857142857143,0.9523809523809526,7,-0.2857142857142847
161700,35.29471352,56.90241703,24,0,50,52,52,49,49,51,50,,,,,,,,,50.42857142857143,1.6190476190476193,7,0.0
161800,34.46226734,55.91852774,55,0,51,50,51,48,51,49,49,,,,,,,,,49.857142857142854,1.4761904761904752,7,-0.5714285714285765
161900,35.84520408,43.5024628,19,0,51,50,49,48,51,47,49,,,,,,,,,49.285714285714285,2.238095238095235,7,-0.5714285714285694
162000,33.7216449,53.45529229,10,0,50,49,49,48,52,47,50,,,,,,,,,49.285714285714285,2.5714285714285725,7,0.0
162100,30.48113874,44.41008527,91,0,49,51,48,48,51,47,51,,,,,,,,,49.285714285714285,2.9047619047619064,7,0.0
162200,34.49837453,44.36415069,82,0,48,52,50,49,50,47,52,,,,,,,,,49.714285714285715,3.571428571428573,7,0.4285714285714306
162300,37.66100228,57.48143547,76,0,49,53,51,51,51,48,52,,,,,,,,,50.714285714285715,2.9047619047619047,7,1.0
162400,31.40242354,44.99337905,5,0,50,52,52,51,51,48,53,,,,,,,,,51.0,2.666666666666666,7,0.2857142857142847
162500,35.52003913,45.26494693,84,0,50,50,51,50,52,48,53,,,,,,,,,50.57142857142857,2.6190476190476164,7,-0.4285714285714306
162600,31.60746951,40.01306782,44,0,49,49,49,49,50,49,53,,,,,,,,,49.714285714285715,2.2380952380952346,7,-0.8571428571428541
162700,34.28662148,57.41338068,34,0,47,49,48,50,49,51,52,,,,,,,,,49.42857142857143,2.9523809523809508,7,-0.2857142857142847
162800,30.7734116,55.85189626,55,0,48,50,50,51,49,50,52,,,,,,,,,50.0,1.6666666666666614,7,0.5714285714285694
162900,33.60296749,52.5465787,9,0,50,50,50,52,50,50,52,,,,,,,,,50.57142857142857,0.9523809523809535,7,0.5714285714285694
163000,36.04930663,55.00531528,76,0,51,50,50,52,50,49,52,,,,,,,,,50.57142857142857,1.2857142857142845,7,0.0
163100,32.78057219,43.04097135,58,0,51,49,49,51,48,49,51,,,,,,,,,49.714285714285715,1.5714285714285718,7,-0.8571428571428541
163200,35.3192938,49.16647189,19,0,51,49,49,50,47,50,50,,,,,,,,,49.42857142857143,1.6190476190476188,7,-0.2857142857142847
163300,36.36359969,47.02438775,19,0,53,51,49,49,49,50,50,,,,,,,,,50.142857142857146,2.142857142857144,7,0.7142857142857153
163400,37.41742256,41.87553053,18,0,52,51,49,49,49,51,50,,,,,,,,,50.142857142857146,1.4761904761904747,7,0.0
163500,31.87713665,49.7226097,6,0,50,51,50,49,50,51,50,,,,,,,,,50.142857142857146,0.476190476190477,7,0.0
163600,33.19452733,58.41479301,59,0,48,52,49,50,50,50,50,,,,,,,,,49.857142857142854,1.4761904761904765,7,-0.2857142857142918
163700,31.21932811,40.80118238,84,0,47,51,51,51,50,48,50,,,,,,,,,49.714285714285715,2.5714285714285716,7,-0.1428571428571388
163800,37.93986802,45.82921827,2,0,49,51,50,51,50,48,49,,,,,,,,,49.714285714285715,1.2380952380952404,7,0.0
163900,37.41600774,44.15081872,5,0,49,49,51,51,48,49,49,,,,,,,,,49.42857142857143,1.2857142857142876,7,-0.2857142857142847
164000,34.31965704,44.76293307,57,0,50,49,50,51,50,50,49,,,,,,,,,49.857142857142854,0.4761904761904763,7,0.4285714285714235
164100,36.73626636,58.16869104,82,0,52,48,50,50,52,51,49,,,,,,,,,50.285714285714285,2.2380952380952386,7,0.4285714285714306
164200,34.16766382,49.36138108,33,0,52,48,50,49,53,51,49,,,,,,,,,50.285714285714285,3.2380952380952386,7,0.0
164300,34.9886855,49.32598826,35,0,52,48,50,49,53,50,49,,,,,,,,,50.142857142857146,3.142857142857141,7,-0.1428571428571388
164400,30.71299546,55.21151285,60,0,51,49,51,49,52,50,49,,,,,,,,,50.142857142857146,1.4761904761904745,7,0.0
164500,36.04216336,43.08984408,27,0,51,48,52,49,53,50,49,,,,,,,,,50.285714285714285,3.238095238095237,7,0.1428571428571388
164600,31.02170787,49.74530708,3,0,51,49,51,49,53,49,49,,,,,,,,,50.142857142857146,2.4761904761904776,7,-0.1428571428571388
164700,36.60854104,48.59970428,74,0,51,50,51,50,52,48,49,,,,,,,,,50.142857142857146,1.809523809523805,7,0.0
164800,36.2562247,51.93821381,63,0,52,51,52,51,51,48,48,,,,,,,,,50.42857142857143,2.952380952380944,7,0.2857142857142847
164900,35.66995758,59.99115407,58,0,50,50,52,52,50,49,48,,,,,,,,,50.142857142857146,2.142857142857144,7,-0.2857142857142847
165000,30.28928304,55.38897788,74,0,50,50,52,51,51,49,48,,,,,,,,,50.142857142857146,1.809523809523811,7,0.0
165100,32.42502685,47.95731406,68,0,49,51,50,51,51,50,48,,,,,,,,,50.0,1.3333333333333288,7,-0.1428571428571459
165200,32.10490056,56.55106105,21,0,50,51,49,49,52,49,48,,,,,,,,,49.714285714285715,1.9047619047619044,7,-0.2857142857142847
165300,32.88109126,43.41416727,35,0,51,50,50,49,52,49,48,,,,,,,,,49.857142857142854,1.8095238095238078,7,0.1428571428571388
165400,30.70114197,40.60927373,13,0,51,50,49,49,51,49,49,,,,,,,,,49.714285714285715,0.9047619047619055,7,-0.1428571428571388
165500,37.49566258,44.08896745,13,0,50,50,49,49,49,49,49,,,,,,,,,49.285714285714285,0.23809523809523672,7,-0.4285714285714306
165600,34.43041793,46.80823112,68,0,50,51,50,48,49,51,50,,,,,,,,,49.857142857142854,1.142857142857143,7,0.5714285714285694
165700,32.44419449,50.21161515,86,0,50,49,51,49,49,50,49,,,,,,,,,49.57142857142857,0.6190476190476198,7,-0.2857142857142847
165800,33.17585214,52.30258281,96,0,50,49,50,50,49,49,48,,,,,,,,,49.285714285714285,0.5714285714285717,7,-0.2857142857142847
165900,33.57762032,58.21211434,63,0,49,49,49,52,50,49,48,,,,,,,,,49.42857142857143,1.6190476190476166,7,0.1428571428571459
166000,34.80475467,50.19708019,18,0,48,51,50,53,50,50,48,,,,,,,,,50.0,2.9999999999999964,7,0.5714285714285694
166100,34.12543542,50.02551289,11,0,49,51,51,52,50,51,48,,,,,,,,,50.285714285714285,1.904761904761908,7,0.2857142857142847
166200,37.35513579,41.0048602,81,0,48,50,51,50,50,51,49,,,,,,,,,49.857142857142854,1.142857142857144,7,-0.4285714285714306
166300,33.97570786,40.69823105,58,0,50,50,49,49,50,50,50,,,,,,,,,49.714285714285715,0.23809523809523672,7,-0.1428571428571388
166400,37.93726412,51.02319924,62,0,50,51,49,51,51,49,50,,,,,,,,,50.142857142857146,0.8095238095238088,7,0.4285714285714306
166500,36.81139966,48.76357226,78,0,50,51,50,51,51,48,49,,,,,,,,,50.0,1.3333333333333381,7,-0.1428571428571459
166600,31.66808411,56.7836079,70,0,50,51,50,50,52,50,49,,,,,,,,,50.285714285714285,0.9047619047619045,7,0.2857142857142847
166700,37.44476172,43.21359169,83,0,49,50,49,49,51,51,50,,,,,,,,,49.857142857142854,0.8095238095238084,7,-0.4285714285714306
166800,30.93093118,40.49943324,6,0,50,50,48,49,50,51,51,,,,,,,,,49.857142857142854,1.1428571428571461,7,0.0
166900,36.53959767,48.98077536,75,0,49,51,49,51,49,51,52,,,,,,,,,50.285714285714285,1.5714285714285718,7,0.4285714285714306
167000,33.04498635,44.74957114,85,0,49,51,51,51,50,51,52,,,,,,,,,50.714285714285715,0.9047619047619039,7,0.4285714285714306
167100,37.02379456,40.99228747,29,0,49,51,51,51,50,52,51,,,,,,,,,50.714285714285715,0.9047619047619051,7,0.0
167200,36.94445352,54.49196574,64,0,50,51,50,49,51,52,51,,,,,,,,,50.57142857142857,0.952380952380952,7,-0.1428571428571459
167300,36.4474032,42.23186,31,0,52,49,50,49,50,52,51,,,,,,,,,50.42857142857143,1.6190476190476184,7,-0.1428571428571388
167400,36.32024349,52.16639,96,0,51,51,50,49,50,50,50,,,,,,,,,50.142857142857146,0.47619047619047583,7,-0.2857142857142847
167500,32.43743311,45.620995,3,0,51,49,50,50,50,49,50,,,,,,,,,49.857142857142854,0.47619047619047644,7,-0.2857142857142918
167600,30.64735426,43.46992101,58,0,50,50,50,49,49,49,50,,,,,,,,,49.57142857142857,0.2857142857142862,7,-0.2857142857142847
167700,33.22384143,47.59503046,17,0,50,49,50,47,49,51,50,,,,,,,,,49.42857142857143,1.619047619047617,7,-0.1428571428571388
167800,31.38819612,56.02891552,71,0,50,50,51,49,50,51,50,,,,,,,,,50.142857142857146,0.47619047619047644,7,0.7142857142857153
167900,35.55960871,47.84187154,18,0,50,51,50,49,51,50,51,,,,,,,,,50.285714285714285,0.5714285714285704,7,0.1428571428571388
168000,32.76879781,55.01539298,24,0,49,50,49,51,49,52,51,,,,,,,,,50.142857142857146,1.4761904761904752,7,-0.1428571428571388
168100,37.80488161,42.50972594,49,0,49,50,49,50,49,50,51,,,,,,,,,49.714285714285715,0.5714285714285712,7,-0.4285714285714306
168200,35.12777662,55.45542839,91,0,49,49,49,51,49,49,51,,,,,,,,,49.57142857142857,0.9523809523809535,7,-0.1428571428571459
168300,36.57984451,44.7386665,21,0,50,50,50,51,49,47,51,,,,,,,,,49.714285714285715,1.9047619047619044,7,0.1428571428571459
168400,31.06019738,53.5478626,14,0,49,50,51,51,48,47,51,,,,,,,,,49.57142857142857,2.6190476190476164,7,-0.1428571428571459
168500,36.89611586,51.3156311,76,0,50,50,51,50,49,47,51,,,,,,,,,49.714285714285715,1.9047619047619042,7,0.1428571428571459
168600,37.38205752,58.58289434,50,0,50,50,52,51,50,48,51,,,,,,,,,50.285714285714285,1.5714285714285736,7,0.5714285714285694
168700,33.89649535,47.74645036,91,0,51,49,51,51,50,49,50,,,,,,,,,50.142857142857146,0.8095238095238079,7,-0.1428571428571388
168800,34.8500235,41.32330378,15,0,50,50,51,50,50,49,50,,,,,,,,,50.0,0.33333333333333365,7,-0.1428571428571459
168900,36.11847841,40.38310971,65,0,49,51,51,48,48,51,50,,,,,,,,,49.714285714285715,1.9047619047619058,7,-0.2857142857142847
169000,31.39870902,56.53717122,23,0,50,51,51,48,49,50,50,,,,,,,,,49.857142857142854,1.1428571428571421,7,0.1428571428571388
169100,34.02052861,50.49471275,16,0,50,50,50,49,49,50,50,,,,,,,,,49.714285714285715,0.2380952380952376,7,-0.1428571428571388
169200,33.18930422,55.50488104,68,0,51,49,49,50,49,50,49,,,,,,,,,49.57142857142857,0.6190476190476196,7,-0.1428571428571459
169300,31.17099194,44.688512,59,0,50,50,50,50,51,51,49,,,,,,,,,50.142857142857146,0.4761904761904763,7,0.5714285714285765
169400,32.94027538,46.90167491,75,0,49,51,50,49,51,50,49,,,,,,,,,49.857142857142854,0.809523809523809,7,-0.2857142857142918
169500,30.54537848,40.60207744,31,0,51,50,50,49,50,50,49,,,,,,,,,49.857142857142854,0.4761904761904763,7,0.0
169600,30.20649526,59.22984649,45,0,51,49,50,50,48,48,50,,,,,,,,,49.42857142857143,1.2857142857142867,7,-0.4285714285714235
169700,31.08133031,53.35735813,41,0,52,48,49,50,49,47,50,,,,,,,,,49.285714285714285,2.5714285714285725,7,-0.1428571428571459
169800,37.70492089,58.66410176,98,0,50,48,49,51,49,49,50,,,,,,,,,49.42857142857143,0.9523809523809529,7,0.1428571428571459
