Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,SNR_Diff,Sat_Count
151000,25.47867733,62.73939213,513,1,40,41,40,40,42,42,44,42,,,,,,,,41.375,1.982142857142856,0.0,8
151100,31.74112598,65.67917327,404,1,41,40,41,40,41,44,43,41,,,,,,,,41.375,1.9821428571428528,0.0,8
151200,30.3459104,79.03251321,469,1,41,39,43,40,42,41,42,40,,,,,,,,41.0,1.7142857142857142,-0.375,8
151300,31.43266442,73.34383362,330,1,40,40,41,38,41,39,42,38,,,,,,,,39.875,2.125,-1.125,8
151400,29.89183137,66.29264614,425,1,40,39,40,39,43,39,41,38,,,,,,,,39.875,2.410714285714285,0.0,8
151500,27.39713953,79.09146638,557,1,40,40,39,41,45,40,41,40,,,,,,,,40.75,3.3571428571428577,0.875,8
151600,25.8611161,74.79462813,498,1,41,43,42,42,44,39,41,41,,,,,,,,41.625,2.267857142857138,0.875,8
151700,31.50514801,78.13958026,331,1,41,46,42,42,43,38,41,43,,,,,,,,42.0,5.142857142857141,0.375,8
151800,28.42733331,78.54441588,554,1,42,45,40,40,42,38,41,44,,,,,,,,41.5,5.142857142857143,-0.5,8
151900,27.77556297,75.015395,504,1,41,42,38,40,44,40,41,44,,,,,,,,41.25,4.2142857142857135,-0.25,8
152000,29.04454443,64.8626686,436,1,43,40,39,40,43,41,42,43,,,,,,,,41.375,2.5535714285714266,0.125,8
152100,25.74591525,79.9317791,508,1,44,41,40,39,43,40,42,42,,,,,,,,41.375,2.839285714285713,0.0,8
152200,27.16442674,66.5018168,352,1,43,42,39,41,43,39,40,42,,,,,,,,41.125,2.6964285714285743,-0.25,8
152300,29.46513275,73.43411499,465,1,40,42,39,39,41,38,38,42,,,,,,,,39.875,2.6964285714285716,-1.25,8
152400,25.70086062,76.8962339,485,1,40,41,38,40,41,39,38,41,,,,,,,,39.75,1.642857142857142,-0.125,8
152500,25.94669931,63.50301989,578,1,41,41,40,39,38,40,39,41,,,,,,,,39.875,1.2678571428571426,0.125,8
152600,28.57411505,72.1808336,320,1,43,40,39,44,40,41,41,41,,,,,,,,41.125,2.6964285714285725,1.25,8
152700,29.36419987,67.50345554,412,1,41,41,40,43,39,39,44,43,,,,,,,,41.25,3.642857142857142,0.125,8
152800,26.30901194,64.88578139,581,1,41,39,39,42,40,39,44,43,,,,,,,,40.875,3.8392857142857175,-0.375,8
152900,25.23159244,60.23543626,365,1,40,39,41,40,39,40,43,42,,,,,,,,40.5,2.000000000000002,-0.375,8
153000,31.70856825,77.43948128,544,1,41,39,41,40,38,40,41,40,,,,,,,,40.0,1.142857142857144,-0.5,8
153100,25.19244861,62.71763094,300,1,40,40,42,40,38,40,40,39,,,,,,,,39.875,1.2678571428571435,-0.125,8
153200,25.01436429,77.56234321,308,1,40,39,41,40,40,39,39,38,,,,,,,,39.5,0.857142857142858,-0.375,8
153300,27.26338398,72.01381198,398,1,38,38,41,39,42,40,38,38,,,,,,,,39.25,2.500000000000001,-0.25,8
153400,26.55717218,72.42111109,531,1,39,38,41,38,42,39,38,39,,,,,,,,39.25,2.214285714285713,0.0,8
153500,29.01510453,76.57303589,331,1,39,38,42,38,43,41,39,39,,,,,,,,39.875,3.5535714285714297,0.625,8
153600,31.25946214,70.18882293,415,1,41,40,41,39,42,42,41,40,,,,,,,,40.75,1.0714285714285705,0.875,8
153700,28.36775371,67.14569136,339,1,42,39,41,40,44,43,43,40,,,,,,,,41.5,3.142857142857141,0.75,8
153800,30.41310846,62.77613368,367,1,43,39,40,41,41,43,44,42,,,,,,,,41.625,2.8392857142857175,0.125,8
153900,31.36458927,71.40830762,451,1,41,39,40,41,41,40,42,42,,,,,,,,40.75,1.0714285714285732,-0.875,8
154000,26.32579758,71.06334109,396,1,42,40,40,40,40,41,38,42,,,,,,,,40.375,1.6964285714285714,-0.375,8
154100,28.4181762,65.87792971,364,1,40,40,39,38,40,39,38,42,,,,,,,,39.5,1.7142857142857133,-0.875,8
154200,29.49449,72.00113851,418,1,41,40,41,37,42,41,40,42,,,,,,,,40.5,2.5714285714285694,1.0,8
154300,27.32318267,68.78733772,510,1,40,39,40,39,41,36,45,41,,,,,,,,40.125,6.410714285714286,-0.375,8
154400,30.17826478,76.11060308,336,1,40,38,43,41,43,38,45,40,,,,,,,,41.0,6.285714285714283,0.875,8
154500,29.93720483,71.18972515,444,1,41,40,42,43,42,39,45,39,,,,,,,,41.375,4.267857142857142,0.375,8
154600,27.94765999,78.67357173,382,1,42,41,43,44,43,43,44,38,,,,,,,,42.25,3.9285714285714293,0.875,8
154700,25.61567627,70.35965937,414,1,41,42,41,44,43,45,42,38,,,,,,,,42.0,4.571428571428576,-0.25,8
154800,25.08098148,77.74990606,546,1,41,42,39,43,44,43,39,38,,,,,,,,41.125,4.982142857142856,-0.875,8
154900,27.58544694,70.41050276,579,1,40,43,37,44,43,43,40,39,,,,,,,,41.125,6.124999999999995,0.0,8
155000,25.57448192,71.16069607,373,1,42,41,40,43,42,43,42,39,,,,,,,,41.5,2.0000000000000004,0.375,8
155100,30.4713711,67.33615991,489,1,42,41,41,45,41,44,44,39,,,,,,,,42.125,4.125000000000003,0.625,8
155200,27.34028048,68.00338247,503,1,41,41,44,43,40,45,41,40,,,,,,,,41.875,3.553571428571428,-0.25,8
155300,29.66268793,78.66202975,553,1,39,42,40,42,41,45,39,41,,,,,,,,41.125,3.839285714285716,-0.75,8
155400,27.42465291,64.46564804,570,1,38,40,41,39,42,45,40,41,,,,,,,,40.75,4.499999999999999,-0.375,8
155500,30.57156892,62.42915443,440,1,38,38,40,40,45,43,42,42,,,,,,,,41.0,5.999999999999993,0.25,8
155600,31.21888748,76.60421824,595,1,38,39,45,40,44,43,42,42,,,,,,,,41.625,5.982142857142857,0.625,8
155700,30.86259904,71.53821599,591,1,41,42,44,41,44,44,41,43,,,,,,,,42.5,2.0,0.875,8
155800,28.39131495,65.69294629,452,1,43,41,43,41,43,44,42,43,,,,,,,,42.5,1.142857142857142,0.0,8
155900,25.58766128,68.64800441,463,1,45,39,40,41,42,44,44,42,,,,,,,,42.125,4.410714285714291,-0.375,8
156000,27.60197774,70.49810454,500,1,42,37,40,40,39,43,44,41,,,,,,,,40.75,5.071428571428565,-1.375,8
156100,27.97119196,71.84280514,412,1,39,38,41,41,39,42,44,41,,,,,,,,40.625,3.6964285714285716,-0.125,8
156200,31.72177808,76.42102046,499,1,38,42,40,42,40,41,42,40,,,,,,,,40.625,1.9821428571428572,0.0,8
156300,28.95848114,67.88704655,454,1,41,43,41,41,41,41,41,40,,,,,,,,41.125,0.6964285714285702,0.5,8
156400,29.48592363,73.53006226,311,1,43,44,41,41,41,42,40,40,,,,,,,,41.5,1.9999999999999993,0.375,8
156500,30.47402507,76.69533948,556,1,43,41,41,41,41,40,39,39,,,,,,,,40.625,1.6964285714285678,-0.875,8
156600,28.97741727,76.87546912,582,1,39,41,42,44,43,42,39,40,,,,,,,,41.25,3.3571428571428537,0.625,8
156700,29.18939226,65.0849041,308,1,39,37,43,43,43,41,40,40,,,,,,,,40.75,4.7857142857142865,-0.5,8
156800,26.71729458,67.00346089,537,1,39,38,43,44,44,40,40,42,,,,,,,,41.25,5.3571428571428585,0.5,8
156900,25.41206625,71.89812069,416,1,39,38,42,42,40,38,39,44,,,,,,,,40.25,4.78571428571429,-1.0,8
157000,30.04970115,77.71544782,476,1,38,41,39,40,39,37,39,46,,,,,,,,39.875,7.553571428571429,-0.375,8
157100,30.94079288,75.80892173,450,1,37,40,40,41,40,37,39,47,,,,,,,,40.125,9.839285714285714,0.25,8
157200,27.88400128,71.67925803,465,1,37,43,40,42,43,37,41,46,,,,,,,,41.125,9.553571428571429,1.0,8
157300,28.84240117,79.67467261,449,1,38,44,41,43,44,39,44,45,,,,,,,,42.25,6.785714285714287,1.125,8
157400,27.15099659,68.77974459,556,1,39,42,42,42,44,41,46,44,,,,,,,,42.5,4.571428571428574,0.25,8
157500,28.15154415,76.84901142,505,1,40,41,42,43,43,42,46,43,,,,,,,,42.5,3.14285714285715,0.0,8
157600,26.46222808,76.3684076,424,1,42,39,41,42,41,43,46,44,,,,,,,,42.25,4.499999999999998,-0.25,8
157700,30.31920766,78.16076623,507,1,41,42,41,41,42,42,44,44,,,,,,,,42.125,1.553571428571431,-0.125,8
157800,28.44338251,79.7535671,590,1,42,40,42,42,41,40,41,44,,,,,,,,41.5,1.7142857142857142,-0.625,8
157900,28.83009587,69.91393395,324,1,41,42,43,43,42,38,39,43,,,,,,,,41.375,3.6964285714285734,-0.125,8
158000,25.25961655,63.91259297,416,1,43,42,42,42,41,37,38,43,,,,,,,,41.0,5.142857142857141,-0.375,8
158100,29.35678875,69.21790714,561,1,42,42,40,41,42,40,36,42,,,,,,,,40.625,4.267857142857141,-0.375,8
158200,26.41859068,77.07769754,522,1,42,40,39,40,42,42,36,42,,,,,,,,40.375,4.5535714285714315,-0.25,8
158300,27.68376251,76.72213269,580,1,40,39,38,41,43,42,38,41,,,,,,,,40.25,3.3571428571428563,-0.125,8
158400,27.8890099,66.71939815,312,1,42,41,40,42,43,41,40,41,,,,,,,,41.25,1.071428571428571,1.0,8
158500,28.14112818,60.94613614,559,1,41,42,41,42,42,40,42,41,,,,,,,,41.375,0.553571428571429,0.125,8
158600,26.59205472,70.19684196,538,1,42,42,41,40,43,38,42,41,,,,,,,,41.125,2.4107142857142847,-0.25,8
158700,30.95077157,69.48201858,545,1,42,42,40,42,43,39,43,42,,,,,,,,41.625,1.982142857142857,0.5,8
158800,27.99495105,61.71527956,479,1,42,42,40,42,44,39,43,42,,,,,,,,41.75,2.5,0.125,8
158900,29.28494121,75.89779911,316,1,42,40,41,44,42,41,42,42,,,,,,,,41.75,1.3571428571428565,0.0,8
159000,29.29756282,65.67180548,462,1,39,40,40,43,41,42,43,41,,,,,,,,41.125,2.124999999999999,-0.625,8
159100,29.24889272,72.91504184,422,1,43,41,42,42,41,42,44,40,,,,,,,,41.875,1.55357142857143,0.75,8
159200,28.91522606,62.02975725,458,1,40,43,42,43,40,42,46,39,,,,,,,,41.875,4.982142857142857,0.0,8
159300,30.75838024,77.21406346,522,1,40,44,43,40,41,41,44,38,,,,,,,,41.375,4.553571428571429,-0.5,8
159400,30.6883247,74.78549006,479,1,36,43,41,40,37,40,44,38,,,,,,,,39.875,7.8392857142857135,-1.5,8
159500,27.92001201,67.76845418,388,1,37,43,40,38,38,39,44,38,,,,,,,,39.625,6.553571428571424,-0.25,8
159600,29.45092234,72.58977899,480,1,40,42,39,38,37,37,44,39,,,,,,,,39.5,6.0,-0.125,8
159700,25.71980471,63.74907785,325,1,42,43,39,38,40,36,42,40,,,,,,,,40.0,5.428571428571429,0.5,8
159800,25.63540875,79.70844982,302,1,44,42,41,38,40,36,40,41,,,,,,,,40.25,5.92857142857143,0.25,8
159900,28.35941484,75.92216084,420,1,44,42,40,39,40,38,40,41,,,,,,,,40.5,3.4285714285714284,0.25,8
160000,31.30142817,75.77880006,527,1,42,40,40,39,41,40,40,41,,,,,,,,40.375,0.8392857142857132,-0.125,8
160100,29.54999792,63.06760435,547,1,41,39,39,39,40,41,40,39,,,,,,,,39.75,0.7857142857142847,-0.625,8
160200,29.68451496,60.3546705,465,1,41,40,41,40,41,43,42,40,,,,,,,,41.0,1.1428571428571423,1.25,8
160300,26.10371318,71.70742736,560,1,40,42,43,41,42,43,42,42,,,,,,,,41.875,0.9821428571428567,0.875,8
160400,28.17313111,62.88241224,338,1,41,44,44,39,43,42,43,44,,,,,,,,42.5,3.142857142857139,0.625,8
160500,27.80553661,75.60866913,589,1,40,43,45,39,42,42,43,44,,,,,,,,42.25,3.9285714285714346,-0.25,8
160600,30.48084843,68.3215228,577,1,39,42,42,39,44,42,43,43,,,,,,,,41.75,3.357142857142851,-0.5,8
160700,25.96476868,66.77188498,480,1,39,42,40,40,44,42,43,43,,,,,,,,41.625,3.1250000000000044,-0.125,8
160800,28.77433705,61.47298525,318,1,40,40,41,40,43,43,43,43,,,,,,,,41.625,2.26785714285715,0.0,8
160900,31.37946052,79.9213016,436,1,40,40,40,40,39,43,43,43,,,,,,,,41.0,2.8571428571428683,-0.625,8
161000,31.24721923,79.12021561,354,1,40,38,41,39,40,41,42,43,,,,,,,,40.5,2.5714285714285685,-0.5,8
161100,30.96635977,62.63193816,489,1,40,41,42,38,42,40,41,43,,,,,,,,40.875,2.410714285714286,0.375,8
161200,27.62489719,66.65623208,357,1,41,39,42,39,43,41,41,42,,,,,,,,41.0,2.000000000000002,0.125,8
161300,31.58770483,67.81575076,445,1,44,40,44,41,41,42,41,42,,,,,,,,41.875,2.125,0.875,8
161400,30.63710356,65.93602156,362,1,45,40,42,42,39,42,41,42,,,,,,,,41.625,3.1250000000000004,-0.25,8
161500,30.95798923,78.68937119,355,1,43,41,42,41,40,42,41,41,,,,,,,,41.375,0.8392857142857143,-0.25,8
161600,31.52647656,74.42683658,374,1,41,42,41,40,39,41,41,41,,,,,,,,40.75,0.7857142857142859,-0.625,8
161700,31.55900886,79.11832811,309,1,38,43,40,42,40,42,40,38,,,,,,,,40.375,3.4107142857142856,-0.375,8
161800,26.68045474,77.49010805,515,1,37,44,42,41,41,43,40,36,,,,,,,,40.5,7.714285714285716,0.125,8
161900,25.89381398,75.09083039,392,1,40,46,43,41,41,42,41,34,,,,,,,,41.0,11.428571428571447,0.5,8
162000,29.8361246,73.93934214,509,1,43,44,43,41,42,40,43,37,,,,,,,,41.625,5.1250000000000115,0.625,8
162100,28.9424977,77.32324982,496,1,44,42,44,41,42,39,42,40,,,,,,,,41.75,3.0714285714285725,0.125,8
162200,27.29198554,73.68299794,320,1,43,41,42,41,41,41,41,40,,,,,,,,41.25,0.7857142857142865,-0.5,8
162300,29.79114655,63.77439598,394,1,43,42,43,39,37,41,39,41,,,,,,,,40.625,4.553571428571424,-0.625,8
162400,25.43397814,72.96253033,470,1,42,43,45,41,36,41,40,41,,,,,,,,41.125,6.696428571428568,0.5,8
162500,25.33045822,70.3000328,576,1,41,40,46,41,40,39,41,44,,,,,,,,41.5,5.428571428571429,0.375,8
162600,27.48017409,79.63789354,420,1,40,40,46,41,43,40,43,45,,,,,,,,42.25,5.642857142857144,0.75,8
162700,26.35692636,70.19931094,451,1,42,36,43,39,43,40,41,45,,,,,,,,41.125,7.8392857142857135,-1.125,8
162800,30.02989236,60.76909966,525,1,44,39,40,39,42,42,40,42,,,,,,,,41.0,3.1428571428571437,-0.125,8
162900,31.63615287,65.28379022,541,1,46,38,41,42,41,43,40,40,,,,,,,,41.375,5.696428571428576,0.375,8
163000,29.6313919,78.34763521,577,1,46,39,41,44,42,42,41,38,,,,,,,,41.625,6.553571428571424,0.25,8
163100,29.58349057,79.24712661,449,1,44,40,41,44,42,42,41,38,,,,,,,,41.5,4.00000000000001,-0.125,8
163200,25.04616901,74.56997153,358,1,40,40,42,41,41,41,39,38,,,,,,,,40.25,1.6428571428571417,-1.25,8
163300,28.5859388,61.13727798,529,1,41,41,41,38,39,40,39,38,,,,,,,,39.625,1.6964285714285705,-0.625,8
163400,30.71970924,60.47082775,338,1,40,39,41,39,39,40,38,39,,,,,,,,39.375,0.8392857142857156,-0.25,8
163500,29.57884256,69.59190006,426,1,43,40,40,41,40,42,39,40,,,,,,,,40.625,1.6964285714285718,1.25,8
163600,26.59447669,79.99344613,488,1,42,41,40,42,41,39,40,40,,,,,,,,40.625,1.125000000000002,0.0,8
163700,30.93932674,77.38593475,508,1,41,41,41,41,41,38,39,39,,,,,,,,40.125,1.5535714285714282,-0.5,8
163800,31.75063707,78.66215242,520,1,42,42,42,40,41,38,40,37,,,,,,,,40.25,3.6428571428571317,0.125,8
163900,26.95294993,72.4708301,358,1,40,41,42,42,40,40,41,37,,,,,,,,40.375,2.5535714285714306,0.125,8
164000,26.4496604,77.18249457,594,1,39,42,43,43,41,42,42,38,,,,,,,,41.25,3.3571428571428563,0.875,8
164100,27.36968833,66.39396749,354,1,37,41,40,42,41,42,42,40,,,,,,,,40.625,2.839285714285712,-0.625,8
164200,25.44210799,60.54728007,329,1,40,41,40,39,43,42,42,40,,,,,,,,40.875,1.8392857142857133,0.25,8
164300,31.11402871,78.36501256,499,1,42,42,39,38,41,40,42,38,,,,,,,,40.25,3.071428571428572,-0.625,8
164400,31.50509636,64.36861249,573,1,42,42,43,40,41,39,42,39,,,,,,,,41.0,2.285714285714291,0.75,8
164500,29.43312128,74.5697271,468,1,41,42,44,42,42,40,41,39,,,,,,,,41.375,2.2678571428571446,0.375,8
164600,30.35034369,73.1793463,479,1,39,42,45,43,42,40,41,39,,,,,,,,41.375,4.267857142857145,0.0,8
164700,29.68055474,63.16327097,462,1,39,43,41,38,42,41,41,38,,,,,,,,40.375,3.4107142857142847,-1.0,8
164800,27.64147961,63.91557993,313,1,40,42,40,37,39,39,42,38,,,,,,,,39.625,3.1249999999999996,-0.75,8
164900,29.42429653,66.58144963,504,1,39,42,39,37,39,39,44,39,,,,,,,,39.75,4.78571428571428,0.125,8
165000,30.8542412,75.13861306,407,1,41,43,41,41,39,39,44,41,,,,,,,,41.125,2.9821428571428585,1.375,8
165100,30.66935187,60.78488489,581,1,42,45,42,42,42,38,44,41,,,,,,,,42.0,4.2857142857142865,0.875,8
165200,25.56740268,68.14137481,356,1,42,42,43,40,43,38,43,42,,,,,,,,41.625,3.124999999999999,-0.375,8
165300,28.23820672,73.30226413,391,1,43,42,42,40,44,39,42,42,,,,,,,,41.75,2.500000000000003,0.125,8
165400,27.78125025,63.42941892,451,1,43,41,44,39,43,42,41,43,,,,,,,,42.0,2.5714285714285716,0.25,8
165500,30.26406122,62.38834545,443,1,43,44,44,40,41,43,38,43,,,,,,,,42.0,4.5714285714285685,0.0,8
165600,28.50963158,67.80424482,420,1,41,43,43,39,43,42,37,43,,,,,,,,41.375,5.124999999999996,-0.625,8
165700,27.44790776,65.73118436,394,1,40,40,43,41,44,42,38,44,,,,,,,,41.5,4.571428571428574,0.125,8
165800,29.94444832,72.98191328,344,1,39,41,42,42,44,44,39,45,,,,,,,,42.0,5.142857142857143,0.5,8
165900,28.31504964,79.39137073,546,1,38,41,41,42,41,42,38,45,,,,,,,,41.0,5.142857142857143,-1.0,8
166000,26.79636819,60.08937872,435,1,40,42,38,43,40,41,36,45,,,,,,,,40.625,7.982142857142855,-0.375,8
166100,31.23291846,78.04759825,472,1,40,42,37,42,38,39,36,43,,,,,,,,39.625,6.553571428571424,-1.0,8
166200,25.79133494,68.66446073,464,1,42,41,39,41,40,40,36,42,,,,,,,,40.125,3.8392857142857126,0.5,8
166300,25.12661395,73.28015459,473,1,40,42,42,40,40,41,36,41,,,,,,,,40.25,3.6428571428571375,0.125,8
166400,26.00737723,77.02054066,511,1,41,40,41,41,42,40,40,41,,,,,,,,40.75,0.5000000000000009,0.5,8
166500,26.14550277,71.46917322,489,1,42,40,40,42,40,41,42,40,,,,,,,,40.875,0.9821428571428569,0.125,8
166600,28.7662954,61.94623654,382,1,42,40,39,40,42,41,41,39,,,,,,,,40.5,1.4285714285714286,-0.375,8
166700,29.3740585,62.81190351,466,1,41,41,41,41,42,43,41,39,,,,,,,,41.125,1.2678571428571426,0.625,8
166800,28.14027794,75.78560085,373,1,40,43,43,42,42,43,42,41,,,,,,,,42.0,1.1428571428571426,0.875,8
166900,26.42919872,64.58196463,477,1,40,44,45,42,41,43,44,42,,,,,,,,42.625,2.839285714285714,0.625,8
167000,25.92533629,71.38075232,430,1,42,42,45,42,41,41,44,44,,,,,,,,42.625,2.2678571428571463,0.0,8
167100,28.44506378,68.56161025,312,1,43,40,45,41,39,40,44,42,,,,,,,,41.75,4.500000000000001,-0.875,8
167200,28.95838161,66.07277966,520,1,42,39,43,41,38,38,44,40,,,,,,,,40.625,5.124999999999999,-1.125,8
167300,27.1277296,75.73935128,382,1,40,40,43,41,39,39,43,40,,,,,,,,40.625,2.5535714285714293,0.0,8
167400,26.54307963,74.62433304,576,1,40,41,40,40,41,38,43,40,,,,,,,,40.375,1.9821428571428563,-0.25,8
167500,25.56414909,72.92217769,384,1,41,37,41,42,41,40,43,40,,,,,,,,40.625,3.1250000000000036,0.25,8
167600,25.18371141,67.45342737,599,1,42,36,41,41,42,40,42,40,,,,,,,,40.5,4.000000000000002,-0.125,8
167700,25.74015502,64.52940648,439,1,40,36,40,43,41,41,42,39,,,,,,,,40.25,4.500000000000002,-0.25,8
167800,30.19455589,70.31789902,308,1,39,40,40,42,40,40,41,37,,,,,,,,39.875,2.1250000000000058,-0.375,8
167900,27.40813055,76.34208201,323,1,38,41,41,41,40,39,40,37,,,,,,,,39.625,2.2678571428571432,-0.25,8
168000,25.19193241,71.51329941,325,1,40,42,42,37,40,39,40,36,,,,,,,,39.5,4.571428571428574,-0.125,8
168100,28.5571569,79.40279286,317,1,41,39,42,37,43,40,41,37,,,,,,,,40.0,4.857142857142852,0.5,8
168200,28.75247087,60.30874976,380,1,42,41,39,40,41,41,41,37,,,,,,,,40.25,2.499999999999999,0.25,8
168300,28.00082146,79.96693563,397,1,42,40,39,43,43,42,41,38,,,,,,,,41.0,3.42857142857143,0.75,8
168400,25.77477968,73.82818093,333,1,43,42,41,44,41,44,40,40,,,,,,,,41.875,2.6964285714285734,0.875,8
168500,30.28477178,76.65348034,431,1,44,41,41,42,44,44,41,41,,,,,,,,42.25,2.2142857142857113,0.375,8
168600,29.82357112,66.69904736,410,1,43,39,42,40,42,43,44,42,,,,,,,,41.875,2.6964285714285716,-0.375,8
168700,27.76310397,70.16682656,491,1,41,39,39,40,43,42,42,42,,,,,,,,41.0,2.2857142857142887,-0.875,8
168800,27.6657075,75.93978496,359,1,40,38,40,42,42,43,40,42,,,,,,,,40.875,2.696428571428574,-0.125,8
168900,26.0915458,75.21298945,574,1,41,39,41,43,42,43,37,42,,,,,,,,41.0,4.285714285714282,0.125,8
169000,30.27484543,66.68068858,455,1,40,40,43,44,41,42,38,42,,,,,,,,41.25,3.642857142857146,0.25,8
169100,29.19701733,66.4882047,487,1,42,42,43,43,41,40,39,42,,,,,,,,41.5,2.000000000000003,0.25,8
169200,25.60055412,73.25622406,312,1,42,43,43,44,41,39,39,42,,,,,,,,41.625,3.410714285714287,0.125,8
169300,27.64644421,78.67318363,468,1,44,42,42,40,40,40,38,42,,,,,,,,41.0,3.428571428571431,-0.625,8
169400,31.3249266,68.77571981,410,1,43,43,41,39,39,42,40,42,,,,,,,,41.125,2.696428571428573,0.125,8
169500,28.16662221,67.05883599,577,1,40,42,39,37,41,42,39,41,,,,,,,,40.125,2.9821428571428603,-1.0,8
169600,27.2744925,77.89374072,566,1,40,41,38,38,45,43,42,41,,,,,,,,41.0,5.714285714285718,0.875,8
169700,29.50648853,73.66112123,491,1,41,43,39,39,46,41,41,40,,,,,,,,41.25,5.357142857142855,0.25,8
169800,26.42080664,67.76551959,530,1,42,42,40,38,46,42,45,39,,,,,,,,41.75,7.642857142857141,0.5,8
169900,28.66662379,61.14552462,493,1,43,44,41,39,43,40,44,39,,,,,,,,41.625,4.553571428571426,-0.125,8
170000,29.68665927,74.42978544,305,1,42,41,40,39,43,40,42,39,,,,,,,,40.75,2.2142857142857144,-0.875,8
170100,30.98414891,67.05772981,511,1,43,41,40,38,42,41,39,40,,,,,,,,40.5,2.571428571428572,-0.25,8
170200,29.84753012,61.41132396,353,1,41,40,41,39,43,42,39,40,,,,,,,,40.625,1.9821428571428588,0.125,8
170300,27.69086858,72.24578174,505,1,40,41,43,40,44,43,38,40,,,,,,,,41.125,4.124999999999998,0.5,8
170400,30.37460121,66.46013741,303,1,39,41,41,40,43,41,40,39,,,,,,,,40.5,1.714285714285711,-0.625,8
170500,31.2887995,66.76913017,393,1,39,42,40,41,44,42,40,39,,,,,,,,40.875,2.982142857142857,0.375,8
170600,28.34434537,69.58340261,455,1,41,42,38,40,43,41,42,40,,,,,,,,40.875,2.4107142857142883,0.0,8
170700,25.0315055,74.34949535,400,1,41,42,40,41,44,40,41,41,,,,,,,,41.25,1.642857142857143,0.375,8
170800,31.16642618,65.52660955,508,1,43,42,40,40,41,40,43,42,,,,,,,,41.375,1.696428571428571,0.125,8
170900,26.15809394,61.61891832,457,1,42,42,42,41,40,41,42,43,,,,,,,,41.625,0.8392857142857171,0.25,8
171000,25.88427853,68.48851443,588,1,42,42,42,40,41,43,42,42,,,,,,,,41.75,0.7857142857142865,0.125,8
171100,27.15374996,61.09850846,407,1,40,40,43,41,42,43,39,41,,,,,,,,41.125,2.125,-0.625,8
171200,27.65988622,73.9453702,517,1,39,41,41,40,43,40,40,41,,,,,,,,40.625,1.4107142857142858,-0.5,8
171300,30.59563689,79.18486936,551,1,40,40,42,41,42,38,40,40,,,,,,,,40.375,1.6964285714285725,-0.25,8
171400,27.7242837,73.17517615,376,1,40,42,41,42,39,38,42,40,,,,,,,,40.5,2.2857142857142834,0.125,8
171500,25.34174816,65.507809,526,1,40,39,42,43,36,39,42,40,,,,,,,,40.125,4.982142857142855,-0.375,8
171600,29.45173176,63.63404775,418,1,41,39,41,42,37,41,42,39,,,,,,,,40.25,3.0714285714285703,0.125,8
171700,29.69854716,64.65567143,339,1,41,39,43,40,40,42,42,39,,,,,,,,40.75,2.214285714285713,0.5,8
171800,30.69954645,64.43220006,301,1,42,40,42,39,41,40,41,39,,,,,,,,40.5,1.4285714285714286,-0.25,8
171900,27.79206256,66.27661012,523,1,41,40,43,40,40,36,39,41,,,,,,,,40.0,3.9999999999999973,-0.5,8
172000,25.60249753,61.94693356,356,1,40,42,42,41,40,36,38,41,,,,,,,,40.0,4.285714285714283,0.0,8
172100,28.87143594,77.91438115,315,1,39,42,42,44,41,36,38,39,,,,,,,,40.125,6.696428571428583,0.125,8
172200,25.84698168,77.70240991,449,1,38,44,43,45,41,39,38,37,,,,,,,,40.625,9.410714285714295,0.5,8
172300,25.11952726,72.30472507,404,1,40,42,42,43,39,39,39,36,,,,,,,,40.0,5.142857142857154,-0.625,8
172400,30.4500843,61.23840734,508,1,39,43,41,42,38,39,39,37,,,,,,,,39.75,4.214285714285717,-0.25,8
172500,27.8238742,76.08001481,332,1,41,40,41,40,39,37,40,38,,,,,,,,39.5,2.000000000000004,-0.25,8
172600,28.6750362,61.23577167,340,1,40,39,40,43,40,36,41,38,,,,,,,,39.625,4.2678571428571415,0.125,8
172700,29.63994442,62.12842448,421,1,41,38,41,42,42,36,41,38,,,,,,,,39.875,4.982142857142856,0.25,8
172800,27.80719367,66.50592785,456,1,40,39,43,43,42,37,41,39,,,,,,,,40.5,4.571428571428571,0.625,8
172900,25.35792115,68.62940635,547,1,41,40,44,40,42,39,42,40,,,,,,,,41.0,2.571428571428572,0.5,8
173000,26.7692056,67.07777913,476,1,40,42,44,41,41,42,42,40,,,,,,,,41.5,1.714285714285714,0.5,8
173100,26.36038834,63.30459562,571,1,39,42,44,39,41,42,41,40,,,,,,,,41.0,2.857142857142857,-0.5,8
173200,31.84175815,62.24259435,365,1,38,42,43,38,43,42,40,42,,,,,,,,41.0,4.285714285714287,0.0,8
173300,30.17653818,77.18830453,479,1,38,43,43,37,43,41,39,41,,,,,,,,40.625,5.696428571428571,-0.375,8
173400,28.16084999,67.26362452,497,1,42,44,40,38,40,43,38,40,,,,,,,,40.625,4.839285714285714,0.0,8
173500,25.44357178,64.37198756,518,1,41,41,41,41,40,41,39,36,,,,,,,,40.0,3.1428571428571397,-0.625,8
173600,25.81095366,69.73982713,597,1,43,40,39,41,41,41,40,36,,,,,,,,40.125,4.12499999999999,0.125,8
173700,30.69029698,60.73646801,440,1,41,40,40,41,43,41,41,37,,,,,,,,40.5,2.857142857142857,0.375,8
